date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,c6h6,co,no,no2,nox,o3,so2
2023-12-14,419.583.333.333.333,3.058.125,47.5,NA,101.083.333.333.333,132.583.333.333.333,18.2,9.7,0,70,34095,205.308.696.289.779,0.84,0.26,9.33,28.04,42.21,37.25,3.54
2023-12-15,204.583.333.333.333,275.291.666.666.667,666.875,NA,995.208.333.333.333,9.775,17.9,4.1,0,76,35194,215.945.899.869.296,0.74,0.27,4.83,20.38,27.67,45,3.5
2023-12-16,2.575,277.5,785.833.333.333.333,NA,923.333.333.333.333,917.916.666.666.667,16.2,5.2,0,15,10582,141.750.141.750.142,0.84,0.28,6.7,25.65,35.57,31,3.43
2023-12-17,255.833.333.333.333,270.208.333.333.333,788.125,NA,972.708.333.333.333,734.375,14.5,3.7,0,21,10922,192.272.477.568.211,1.1,0.3,18.13,36.26,63.78,25.04,3.79
2023-12-18,266.458.333.333.333,287.833.333.333.333,667.708.333.333.333,NA,97.875,747.291.666.666.667,15.5,2.6,0,138,63391,217.696.518.433.216,1.23,0.34,27.42,43.92,85.5,22.5,4.12
2023-12-19,320.208.333.333.333,298.645.833.333.333,481.875,NA,978.125,112.479.166.666.667,18.8,6.3,0,102,56090,181.850.597.254.413,0.81,0.29,14.04,31.38,52.42,27.92,04.04
2023-12-20,320.625,311.791.666.666.667,579.166.666.666.667,NA,627.916.666.666.667,957.291.666.666.667,14.3,5.1,0,78,40805,191.153.044.969.979,01.01,0.36,17.42,36.88,63.29,30.42,3.62
2023-12-21,290.625,281.333.333.333.333,649.166.666.666.667,NA,893.541.666.666.667,106.208.333.333.333,17.4,2.7,0,77,43871,175.514.576.827.517,0.77,0.26,9.96,26.67,41.92,47.17,3.54
2023-12-22,287.916.666.666.667,242.333.333.333.333,600.208.333.333.333,NA,997.708.333.333.333,148.208.333.333.333,20.4,9.2,0,71,41749,170.063.953.627.632,0.7,0.26,3.71,12.58,18.08,58.92,03.08
2023-12-23,314.791.666.666.667,2.973.125,695.416.666.666.667,NA,984.166.666.666.667,112.666.666.666.667,16.4,7.8,0,37,22567,163.956.219.258.209,0.82,0.29,05.08,19.17,26.71,42.96,3.42
2023-12-24,283.125,289.833.333.333.333,771.875,NA,984.791.666.666.667,918.333.333.333.333,15.8,5,0,27,17601,153.400.374.978.694,01.05,0.34,7.96,24.75,36.58,26.42,3.5
2023-12-25,266.666.666.666.667,274.916.666.666.667,733.958.333.333.333,NA,993.333.333.333.333,789.375,16.7,3.5,0,25,15770,15.852.885.225.111,1.21,0.39,11.04,30.88,47.71,24.62,3.62
2023-12-26,301.458.333.333.333,279.333.333.333.333,624.791.666.666.667,NA,1.001.875,852.083.333.333.333,16.6,4,0,40,22077,18.118.403.768.628,1.28,0.39,22,40.38,74,25.58,04.08
2023-12-27,3.075,277.708.333.333.333,643.541.666.666.667,NA,101.458.333.333.333,7.2875,16.9,1.2,0,136,67667,20.098.423.160.477,1.5,0.46,36.25,42.21,97.42,26.79,4.12
2023-12-28,269.791.666.666.667,3.041.875,562.083.333.333.333,NA,575.833.333.333.333,706.875,13.1,2.7,0,109,56804,191.887.895.218.647,1.19,0.4,17.92,43.79,71.17,17.54,3.96
2023-12-29,209.166.666.666.667,2.718.125,612.916.666.666.667,NA,53.125,883.125,14.9,6.1,0,121,59421,203.631.712.694.165,01.06,0.34,7.42,29.08,40.21,35.25,3.88
2023-12-30,237.291.666.666.667,280.041.666.666.667,732.083.333.333.333,NA,92.25,836.041.666.666.667,16.6,4.1,0,43,27089,158.736.018.310.015,01.03,0.35,6.17,22.33,31.25,44.08,4
2023-12-31,198.541.666.666.667,280.395.833.333.333,789.166.666.666.667,NA,703.125,885.833.333.333.333,18.6,3.3,0,15,9598,156.282.558.866.431,0.84,0.31,05.08,21,28.67,36.38,3.79
2024-01-01,200.416.666.666.667,279.333.333.333.333,786.875,NA,729.166.666.666.667,823.333.333.333.333,15.7,4.2,0,18,11389,158.047.238.563.526,1.1,0.42,25.92,35.29,74.75,30.33,4.25
2024-01-02,2.6,278.208.333.333.333,649.166.666.666.667,NA,539.583.333.333.333,932.708.333.333.333,15.1,3.1,0,143,58277,245.379.823.944.266,0.94,0.38,12.92,34.29,53.83,27,3.79
2024-01-03,1.4375,218.729.166.666.667,808.541.666.666.667,NA,301.041.666.666.667,124.666.666.666.667,18.6,7.2,0,106,50848,208.464.443.045.941,0.87,0.38,7.46,27.33,38.71,31.46,3.67
2024-01-04,1.7125,2.724.375,90.875,NA,643.541.666.666.667,114.083.333.333.333,17.6,8.4,0,99,55071,179.767.935.937.245,0.7,0.31,6.5,20.46,30.5,33.29,03.04
2024-01-05,188.541.666.666.667,272.020.833.333.333,86.5,NA,31.75,111.458.333.333.333,14.4,8.3,8.9,59,38404,153.629.830.226.018,0.6,0.2,1.88,6,8.79,61.46,3
2024-01-06,390.833.333.333.333,317.104.166.666.667,582.708.333.333.333,NA,104.895.833.333.333,9.9875,15.1,6.4,0,12,8450,142.011.834.319.527,0.6,0.2,1.38,2.17,4.33,73.21,3
2024-01-07,461.875,323.583.333.333.333,366.666.666.666.667,NA,107.625,975.416.666.666.667,15,6.6,0,20,12778,156.519.017.060.573,0.72,0.3,6.55,17.82,27.82,56.32,3.67
2024-01-08,275.208.333.333.333,297.645.833.333.333,463.958.333.333.333,NA,108.208.333.333.333,7.1125,13.6,0.7,0,116,57285,202.496.290.477.437,0.78,0.38,08.04,25.67,37.75,43.75,4
2024-01-09,271.666.666.666.667,257.625,681.458.333.333.333,NA,93.25,684.375,12.8,2.7,0,113,61996,182.269.823.859.604,0.76,0.4,5.67,24.46,33,39.62,4
2024-01-10,2.7125,315.25,851.041.666.666.667,NA,27.375,700.208.333.333.333,9.5,5.3,3.9,75,41362,181.325.854.649.195,0.61,0.31,4.14,13.23,19.36,47,3.48
2024-01-11,243.636.363.636.364,321.454.545.454.545,950.909.090.909.091,NA,-727.272.727.272.727,636.363.636.363.636,7.5,5.2,0,58,37719,153.768.657.705.666,0.66,0.27,06.08,17.08,26.21,43.38,3.75
2024-02-02,232.857.142.857.143,297,91,NA,-185.714.285.714.286,861.428.571.428.572,8.9,8,0,59,30476,1.935.949.599.685,0.99,0.48,8.12,24.96,37.12,38.04,04.08
2024-02-03,3.2375,265.604.166.666.667,811.666.666.666.667,NA,131,110.458.333.333.333,18.6,6.6,0,16,9680,165.289.256.198.347,0.88,0.48,5.62,23.5,32.12,42.83,4.21
2024-02-04,268.409.090.909.091,260.75,778.409.090.909.091,NA,149.909.090.909.091,11.775,19.5,7.3,0,13,9498,136.870.920.193.725,0.9,0.57,18.67,29.58,57.83,37.65,4.33
2024-02-05,309.791.666.666.667,258.604.166.666.667,746.875,NA,1.411.875,11.425,18.3,5.8,0,79,43408,181.994.102.469.591,0.68,0.44,6.42,30.58,40.5,43.2,3.1
2024-02-06,169.583.333.333.333,232.041.666.666.667,826.666.666.666.667,NA,957.083.333.333.333,106.041.666.666.667,17.3,7.2,0,67,38111,175.802.261.814.174,0.74,0.44,9.62,23.54,38.17,42.46,3
2024-02-07,216.923.076.923.077,270.769.230.769.231,801.282.051.282.051,NA,596.410.256.410.256,102.435.897.435.897,17.3,6.1,0,71,39624,17.918.433.272.764,0.63,0.45,08.08,21.29,33.33,43.54,03.08
2024-02-08,305.625,254.020.833.333.333,760.208.333.333.333,NA,118.770.833.333.333,130.333.333.333.333,19.2,8,0,68,32451,209.546.701.180.241,0.61,0.43,2.42,12.25,15.96,64.29,03.08
2024-02-09,350.833.333.333.333,2.224.375,825.625,NA,95.5,1.399.375,17,11.2,5.2,48,29052,165.220.983.064.849,0.6,0.5,2.12,7.62,10.71,67.21,3.5
2024-02-10,318.125,259.625,723.125,NA,787.708.333.333.333,128.333.333.333.333,16.2,9,0.8,9,5260,171.102.661.596.958,0.62,0.32,1.79,5.46,8.12,74.5,3.92
2024-02-11,423.863.636.363.636,296.113.636.363.636,513.863.636.363.636,NA,167.545.454.545.455,113.795.454.545.455,16.2,4.7,0,9,6640,135.542.168.674.699,0.62,0.4,3.42,14.08,18.92,59,3
2024-02-12,2.7125,273.875,60.375,NA,147.645.833.333.333,12.4125,20.5,4.6,0,78,37369,208.729.160.534.133,0.67,0.38,3.88,17.58,23.42,53.79,03.04
2024-02-13,221.041.666.666.667,265.604.166.666.667,775.625,NA,126.833.333.333.333,1.155.625,17.5,6.9,0,79,36241,217.985.154.935.018,0.91,0.48,21.67,31.92,64.88,37.25,3.54
2024-02-14,250.833.333.333.333,2.513.125,790.625,NA,147.291.666.666.667,12.75,20.4,8.5,0,51,28645,178.041.543.026.706,0.8,0.44,7.71,30.83,42.17,37.83,03.08
2024-02-15,13.452.380.952.381,228.380.952.380.952,891.904.761.904.762,NA,683.095.238.095.238,12.553.488.372.093,20.5,8.4,0,61,30054,202.967.990.949.624,0.62,0.41,3.67,22.5,28.12,59.04,3.12
2024-02-16,184.791.666.666.667,227.75,866.666.666.666.667,NA,543.125,132.083.333.333.333,16.9,10.5,0.3,53,26106,203.018.463.188.539,0.66,0.42,03.04,14.92,19.29,53.46,3
2024-02-17,267.045.454.545.455,276.272.727.272.727,769.318.181.818.182,NA,157.659.090.909.091,137.772.727.272.727,20.9,8.4,0.5,17,8792,193.357.597.816.197,0.73,0.49,3.75,18.46,24.17,52.33,03.04
2024-02-18,281.063.829.787.234,269.425.531.914.894,717.021.276.595.745,NA,153.042.553.191.489,130.042.553.191.489,18.9,8.4,0,16,12146,131.730.610.900.708,0.8,0.54,11.33,31.08,48.04,41.75,3.54
2024-02-19,176.666.666.666.667,254.916.666.666.667,697.083.333.333.333,NA,125.958.333.333.333,130.645.833.333.333,20.1,7,0,89,46280,192.307.692.307.692,0.63,0.55,3.17,16.67,21.5,58.67,03.04
2024-02-20,280.416.666.666.667,260.416.666.666.667,763.333.333.333.333,NA,1.506.875,124.479.166.666.667,18.5,8.1,0,80,41641,192.118.344.900.459,0.77,0.54,10.04,18.71,33.83,70.29,3.12
2024-02-21,335.625,252.479.166.666.667,872.291.666.666.667,NA,1.406.875,118.791.666.666.667,17.4,7.7,0,67,36420,183.964.854.475.563,0.69,0.58,05.04,21.12,28.62,75.79,03.04
2024-02-22,292.708.333.333.333,2.311.875,918.125,NA,113.479.166.666.667,124.020.833.333.333,18.3,8.9,0,56,29686,188.641.110.287.678,0.64,0.51,3.88,14.58,20.12,69.38,3
2024-02-23,338.958.333.333.333,2.300.625,596.041.666.666.667,NA,171.083.333.333.333,1.159.375,16.5,4.9,3.5,72,36301,198.341.643.480.896,0.62,0.66,3.33,14.54,19.58,64.67,03.08
2024-02-24,240.208.333.333.333,247.5,712.083.333.333.333,NA,144,8.75,15.3,4,2.1,11,8566,128.414.662.619.659,0.61,0.57,2.38,12.08,15.42,63.21,3.12
2024-02-25,252.291.666.666.667,261.083.333.333.333,817.291.666.666.667,NA,823.333.333.333.333,10.4875,14.7,4.7,0,14,8890,15.748.031.496.063,0.6,0.63,3.83,14.71,20.46,61.04,3.17
2024-02-26,227.708.333.333.333,258.708.333.333.333,644.166.666.666.667,NA,127,132.958.333.333.333,19.2,7.5,0,74,43785,169.007.651.022.039,0.62,0.62,4,13.58,19.62,55.25,3
2024-02-27,298.125,253.770.833.333.333,619.375,NA,157.604.166.666.667,124.479.166.666.667,19.2,7.6,0,59,31640,186.472.819.216.182,0.61,0.52,2.92,14,18.04,67.71,3
2024-02-28,272.083.333.333.333,2.828.125,511.666.666.666.667,NA,122.208.333.333.333,116.083.333.333.333,18.3,5.9,0,53,31092,170.461.855.139.586,0.64,0.5,5.42,19.04,27.21,65.17,3.33
2024-02-29,332.708.333.333.333,244.541.666.666.667,579.166.666.666.667,NA,1.914.375,123.729.166.666.667,18.2,5.4,0.1,53,31240,169.654.289.372.599,0.64,NA,2.58,12.38,16.33,72.79,3
2024-03-01,337.291.666.666.667,2.900.625,556.875,NA,198.645.833.333.333,12.85,19.3,7.5,0,46,24922,184.575.876.735.414,0.63,NA,3,12.17,16.38,74,03.08
2024-03-02,400.851.063.829.787,245.851.063.829.787,686.808.510.638.298,NA,133.276.595.744.681,122.085.106.382.979,17.6,5.9,0,24,15305,156.811.499.509.964,0.6,NA,1.33,4.54,6.75,83.62,3
2024-03-30,471.153.846.153.846,195.5,770.769.230.769.231,NA,196.615.384.615.385,151.192.307.692.308,17.5,13.3,1.2,15,10449,143.554.407.120.299,0.6,0.24,01.09,5.5,7.32,89,3
2024-03-31,3.4625,224.291.666.666.667,896.875,NA,77.125,136.854.166.666.667,17.4,9.3,15.4,19,9638,197.136.335.339.282,0.61,0.25,1.71,8.79,11.58,75.83,3.46
2024-04-01,318.125,271.333.333.333.333,749.166.666.666.667,NA,236.145.833.333.333,119.958.333.333.333,18.4,4.4,0.5,17,10482,16.218.278.954.398,0.61,0.22,3.71,14.17,19.75,83.79,3.83
2024-04-02,231.666.666.666.667,202.208.333.333.333,652.083.333.333.333,NA,237.916.666.666.667,134.125,18.9,5.7,0,88,48671,180.805.818.659.982,0.66,0.29,4.5,16.83,23.62,81.25,3.75
2024-04-03,187.291.666.666.667,216.625,744.791.666.666.667,NA,263.666.666.666.667,1.434.375,22.5,6.3,0,64,34813,183.839.370.350.157,0.72,0.33,5.29,17.54,25.33,74.71,3.67
2024-04-04,282.708.333.333.333,237.125,839.583.333.333.333,NA,265.208.333.333.333,1.521.875,21,9.6,0,61,31818,19.171.538.123.075,0.72,0.35,4.62,18.54,25.29,76.21,3.71
2024-04-05,1.8125,241.708.333.333.333,795.208.333.333.333,NA,203.645.833.333.333,148.770.833.333.333,23,8.8,0.1,53,27201,19.484.577.772.876,0.62,0.36,3.54,23.62,28.75,77.08,3.96
2024-04-06,262.083.333.333.333,152.458.333.333.333,86.375,NA,207.979.166.666.667,154.333.333.333.333,20,10.6,0,17,9592,177.231.025.854.879,0.6,0.36,2.38,16.88,20.46,84.71,3.92
2024-04-07,2.8,1.224.375,856.666.666.666.667,NA,137.458.333.333.333,1.681.875,20.6,13,0,18,11787,15.271.061.338.763,0.65,0.38,4.47,22.68,29.16,68.14,04.08
2024-04-08,2.4375,190.833.333.333.333,863.333.333.333.333,NA,1.668.125,170.625,20.8,13,0,61,28128,216.865.756.541.524,0.61,0.28,2.29,8.83,12.5,91.92,3.83
2024-04-09,332.916.666.666.667,235.208.333.333.333,643.125,NA,268.458.333.333.333,1.438.125,18.6,8.8,0,64,37298,171.590.970.025.202,0.6,0.34,4.21,13.67,20.04,75.33,4
2024-04-10,2.5625,2.378.125,685.833.333.333.333,NA,289.291.666.666.667,130.604.166.666.667,19.5,6.9,0,47,28142,167.010.162.746.073,0.6,0.35,3.17,15.17,19.96,82.71,3.96
2024-04-11,269.166.666.666.667,2.576.875,740.833.333.333.333,NA,279.604.166.666.667,142.833.333.333.333,20.7,8.3,0,66,39895,165.434.264.945.482,0.71,0.29,4.67,19.67,26.62,83.71,3.96
2024-04-12,287.708.333.333.333,252.604.166.666.667,589.375,NA,280.541.666.666.667,170.416.666.666.667,24.1,11.4,0,43,22154,194.095.874.334.206,0.72,0.22,3.71,26.67,32.54,97.38,4
2024-04-13,2.55,220.208.333.333.333,562.916.666.666.667,NA,287.208.333.333.333,1.811.875,26.4,10.5,0,21,12036,174.476.570.289.133,0.6,0.22,2.29,15.67,19,103.79,4
2024-04-14,340.208.333.333.333,2.476.875,550.833.333.333.333,NA,294.625,182.916.666.666.667,27.3,10.5,0,12,7449,161.095.449.053.564,0.74,0.26,6.12,26.5,35.75,86.92,4.96
2024-04-15,230.416.666.666.667,198.125,652.083.333.333.333,NA,2.144.375,1.779.375,23.8,10.4,0,79,44123,179.044.942.546.971,0.79,0.22,1.92,10.88,13.88,90.88,4.12
2024-04-16,334.583.333.333.333,234.645.833.333.333,660.833.333.333.333,NA,284.729.166.666.667,166.604.166.666.667,21,13.5,1.7,43,24998,172.013.761.100.888,0.69,0.21,1.92,08.04,10.96,95.29,04.04
2024-04-17,347.708.333.333.333,236.166.666.666.667,67,NA,213.229.166.666.667,14.875,18.3,12.2,0,58,30575,189.697.465.249.387,0.6,0.2,2.29,10.96,14.33,90.71,04.04
2024-04-18,2.8125,210.416.666.666.667,71.125,NA,213.291.666.666.667,136.895.833.333.333,18.9,7.1,0,41,21625,189.595.375.722.543,0.6,0.27,1.85,10.92,13.62,83.23,4
2024-04-19,397.291.666.666.667,255.104.166.666.667,722.916.666.666.667,NA,307.5,133.458.333.333.333,19.5,7.5,0,39,23302,16.736.760.793.065,0.61,0.32,3.12,14.04,18.46,95.83,4.46
2024-04-20,213.333.333.333.333,208,793.333.333.333.333,NA,285.479.166.666.667,138.104.166.666.667,20.4,6.3,0,15,10858,138.146.988.395.653,0.6,0.3,2.42,10.25,13.83,82.96,04.04
2024-04-21,211.041.666.666.667,228.791.666.666.667,766.458.333.333.333,NA,194.145.833.333.333,135.958.333.333.333,18.7,8.2,0,14,10161,137.781.714.398.189,0.6,0.33,2.38,11.96,15.38,85.21,4
2024-04-22,304.791.666.666.667,208.354.166.666.667,890.208.333.333.333,NA,1.694.375,110.458.333.333.333,15.4,8,12.6,79,41779,189.090.212.786.328,0.62,0.33,3.25,14.08,18.75,84.12,04.08
2024-04-23,234.791.666.666.667,242.416.666.666.667,710.625,NA,236.333.333.333.333,1.040.625,16.8,3.9,0.1,47,27709,169.619.979.068.173,0.61,0.37,4.38,12.33,18.71,88.17,4.12
2024-04-24,361.914.893.617.021,259.106.382.978.723,630.212.765.957.447,NA,323.978.723.404.255,123.978.723.404.255,19.1,5,0,53,32272,164.229.053.049.083,0.61,0.44,3.33,19.79,24.71,85.38,4.17
2024-04-25,271.041.666.666.667,160.791.666.666.667,762.916.666.666.667,NA,199.916.666.666.667,134.583.333.333.333,16.4,10.9,0.8,50,30413,164.403.380.133.496,0.62,0.4,3.79,13.21,18.75,82.25,4.21
2024-04-26,235.416.666.666.667,2.034.375,810.625,NA,278.479.166.666.667,154.270.833.333.333,20.5,9,0.1,36,17106,210.452.472.816.556,0.6,0.4,2.38,16.62,20,99.08,4
2024-04-27,302.708.333.333.333,124.166.666.666.667,90.875,NA,126.875,172.416.666.666.667,20.8,15.2,0.5,13,7905,164.452.877.925.364,0.6,0.4,02.08,11,14,86.29,4
2024-04-28,2.225,138.875,923.333.333.333.333,NA,790.833.333.333.333,15.75,18.5,13.5,4.3,19,14443,131.551.616.700.132,0.61,0.52,3.38,21.75,26.62,73.38,4
2024-04-29,188.958.333.333.333,184.229.166.666.667,997.708.333.333.333,NA,197.083.333.333.333,136.583.333.333.333,14.6,13.1,99.7,69,38781,177.922.178.386.323,0.6,0.44,04.08,22.5,28.46,77.33,4
2024-04-30,2.275,198.214.285.714.286,946.428.571.428.571,NA,176.142.857.142.857,154.785.714.285.714,18.3,13.6,0,57,34063,167.336.993.218.448,0.6,0.36,2.5,9.5,13.17,73.67,4
2024-06-09,2.065,168.1,82.675,NA,232.325,220.625,26,18.4,2,11,7696,142.931.392.931.393,0.6,0.24,2.65,16.5,20.6,63.68,4
2024-06-10,177.916.666.666.667,211.125,743.541.666.666.667,NA,920.208.333.333.333,201.083.333.333.333,22.3,17.9,0.2,82,37517,218.567.582.695.845,0.6,0.28,3.54,16.96,22.33,53.79,4
2024-06-11,1.65,292.041.666.666.667,908.125,NA,712.916.666.666.667,181.770.833.333.333,21.6,15.5,22.3,59,28650,205.933.682.373.473,0.6,0.24,2.62,11.96,16.17,66.21,4
2024-06-12,241.666.666.666.667,229.979.166.666.667,833.541.666.666.667,NA,255.291.666.666.667,184.708.333.333.333,24.3,14,13.8,54,32838,164.443.632.377.124,0.6,0.23,3.29,10.54,15.42,75.21,4.29
2024-06-13,373.541.666.666.667,253.291.666.666.667,801.041.666.666.667,NA,360.520.833.333.333,186.854.166.666.667,22.9,12.8,0.2,44,24382,180.460.995.816.586,0.6,0.23,3.5,15.25,20.46,74.04,04.04
2024-06-14,291.041.666.666.667,225.25,892.708.333.333.333,NA,2.646.875,209.791.666.666.667,25.4,15.4,0,56,34625,16.173.285.198.556,0.6,0.22,2.79,14.17,18.21,62,4.38
2024-06-15,305.416.666.666.667,136.041.666.666.667,770.833.333.333.333,NA,325.041.666.666.667,205.104.166.666.667,24.2,15.9,0,22,14859,148.058.415.774.951,0.6,0.2,02.04,9.21,12.42,66.21,4.5
2024-06-16,217.291.666.666.667,221.916.666.666.667,77.875,NA,344.5,209.833.333.333.333,25.8,15.9,0,21,13731,152.938.606.073.848,0.6,0.21,2.62,14.46,18.33,68.5,04.08
2024-06-17,260.625,198.979.166.666.667,838.125,NA,3.384.375,227.916.666.666.667,27.4,17.6,0,89,47394,187.787.483.647.719,0.62,0.22,5.42,29.54,37.83,63.12,4.58
2024-06-18,255.208.333.333.333,1.448.125,813.125,NA,3.415.625,23.05,27.5,18.3,0,39,25238,15.452.888.501.466,0.6,0.37,4.62,20.75,27.42,62.71,04.04
2024-06-19,2.4625,154.583.333.333.333,88.625,NA,232.583.333.333.333,225.979.166.666.667,26.8,17.5,0.5,52,29796,174.520.069.808.028,0.6,0.51,3.46,27.5,32.67,60.61,04.04
2024-06-20,238.125,1.266.875,913.958.333.333.333,NA,138.291.666.666.667,215.166.666.666.667,24.7,19.4,8,39,25511,152.875.230.292.815,0.6,0.34,2.46,14.33,18,70.25,4
2024-06-21,288.541.666.666.667,213.020.833.333.333,716.666.666.666.667,NA,3.488.125,226.916.666.666.667,27.6,17.2,0,47,27813,168.985.726.099.306,0.66,0.32,2.17,17.21,20.62,75,04.04
2024-06-22,264.166.666.666.667,167.208.333.333.333,815.208.333.333.333,NA,2.963.125,231.020.833.333.333,28.1,18.4,0.5,20,10966,182.381.907.714.755,0.6,0.3,1.79,15.58,18.54,57.58,04.04
2024-06-23,2.3,191.020.833.333.333,831.666.666.666.667,NA,155.083.333.333.333,206.791.666.666.667,24.2,18.2,0.1,9,6425,140.077.821.011.673,0.6,0.3,1.67,10.79,13.08,61.42,04.08
2024-06-24,285.833.333.333.333,247.541.666.666.667,742.708.333.333.333,NA,272.416.666.666.667,229.333.333.333.333,27.4,18.8,0,15,11065,135.562.584.726.615,0.6,0.3,2.83,14.08,18.42,63.75,4
2024-06-25,3.7625,236.645.833.333.333,820.833.333.333.333,NA,3.451.875,224.625,26.7,16.9,0,45,24247,185.589.969.893.183,0.6,0.31,2.88,14.92,19.62,66.83,4
2024-06-26,300.833.333.333.333,2.371.875,792.291.666.666.667,NA,334.916.666.666.667,232.791.666.666.667,28.3,17.2,0,51,27445,185.826.197.850.246,0.6,0.32,4.12,30.12,36.12,67.33,4
2024-06-27,227.083.333.333.333,202.145.833.333.333,65.625,NA,291.541.666.666.667,243.479.166.666.667,28.6,19.6,0,38,22455,169.227.343.576.041,0.68,0.34,4.46,28.67,35.62,68.67,4.33
2024-06-28,324.583.333.333.333,157.125,603.958.333.333.333,NA,309.125,2.513.125,30,19.3,0,40,23079,173.317.734.737.207,0.63,0.32,1.83,15.54,18.21,86.67,04.04
2024-06-29,288.125,184.229.166.666.667,794.166.666.666.667,NA,220.229.166.666.667,2.410.625,28.8,19.6,0.8,9,6258,143.815.915.627.996,0.6,0.3,2.25,20.54,23.83,64.08,4
2024-06-30,256.458.333.333.333,1.018.125,834.583.333.333.333,NA,224.729.166.666.667,23.275,27.1,18.9,0,18,12435,14.475.271.411.339,0.6,0.28,3.46,26.29,31.5,49.67,04.04
2024-07-01,181.875,265.770.833.333.333,912.708.333.333.333,NA,1.101.875,210.020.833.333.333,24.8,18,15.8,66,36661,180.027.822.481.656,0.61,0.2,3.12,16.83,21.58,56.46,04.04
2024-07-02,301.875,215.604.166.666.667,764.791.666.666.667,NA,325.854.166.666.667,2.270.625,27.3,17.5,0,53,33047,16.037.764.396.163,0.6,0.21,4.62,20.62,27.58,61.08,04.04
2024-07-03,224.791.666.666.667,1.955.625,818.125,NA,252.104.166.666.667,219.833.333.333.333,26.5,17.8,0,51,27204,187.472.430.524.923,0.6,0.24,3.17,17.88,22.42,64.81,04.04
2024-07-04,228.541.666.666.667,214.791.666.666.667,831.458.333.333.333,NA,306.729.166.666.667,2.288.125,28.5,18.4,0,34,24423,139.213.036.891.455,0.6,0.29,2.54,17.96,21.71,60.21,4
2024-07-05,215.357.142.857.143,245.857.142.857.143,783.333.333.333.333,NA,408.444.444.444.444,239.037.037.037.037,29.7,18.9,0,28,17736,15.787.099.684.258,0.6,0.29,2.42,20.12,23.67,63.42,4
2024-08-18,1.2,313,100,NA,-1,22.4,22.4,22.4,0,10,5931,16.860.563.142.809,0.6,0.23,2.32,14.5,18.14,64.75,5
2024-08-19,271.489.361.702.128,263.229.166.666.667,749.791.666.666.667,NA,230.104.166.666.667,246.895.833.333.333,30.5,19.3,0,51,32936,154.845.761.476.803,0.6,0.3,1.45,9.35,11.65,76.86,05.04
2024-08-20,289.583.333.333.333,249.854.166.666.667,76.5,NA,2.710.625,248.958.333.333.333,31.3,19.7,0,30,22131,135.556.459.265.284,0.6,0.26,1.96,12.58,15.54,76.83,4
2024-08-21,325.625,235.833.333.333.333,741.458.333.333.333,NA,2.659.375,260.895.833.333.333,32.5,21.7,0,27,17684,152.680.389.052.251,0.6,0.31,1.58,11.21,13.62,84.92,03.08
2024-08-22,2.8875,235.875,840.416.666.666.667,NA,246.458.333.333.333,2.645.625,31.3,20.8,0,24,16890,142.095.914.742.451,0.6,0.27,1.75,13.92,16.58,77.5,03.08
2024-08-23,245.416.666.666.667,234.020.833.333.333,823.958.333.333.333,NA,257.729.166.666.667,268.625,33,22.3,0,47,27304,172.135.950.776.443,0.6,0.34,1.86,15,17.43,72,3.1
2024-08-24,2.1,232.25,818.541.666.666.667,NA,264.458.333.333.333,264.791.666.666.667,32.4,20.9,0,12,8757,13.703.323.055.841,0.6,0.32,2.46,18.96,22.46,63.92,3.12
2024-08-25,209.791.666.666.667,1.478.125,71.875,NA,236.291.666.666.667,261.833.333.333.333,31.9,20.5,0.3,16,8304,192.678.227.360.308,0.6,0.3,2.33,10.29,13.58,72.58,3.25
2024-08-26,319.791.666.666.667,242.666.666.666.667,695.833.333.333.333,NA,243.645.833.333.333,259.916.666.666.667,31.3,21.8,0,39,24048,162.175.648.702.595,0.6,0.28,2.12,11.54,14.58,73.42,3.21
2024-08-27,299.375,2.289.375,803.333.333.333.333,NA,2.614.375,257.916.666.666.667,31.8,20.1,0,36,23446,15.354.431.459.524,0.6,0.31,2.25,17.33,21.08,71.29,3.25
2024-08-28,208.125,2.171.875,813.333.333.333.333,NA,239.166.666.666.667,260.604.166.666.667,31.4,20.9,0,31,17685,175.289.793.610.404,NA,0.35,2.42,21,24.71,73.25,3.46
