date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2024-01-08,275.208.333.333.333,297.645.833.333.333,463.958.333.333.333,NA,108.208.333.333.333,7.1125,13.6,0.7,0,0.71,0.33,10.83,34.08,50.46,35.71,2.58,123,64244,191.457.568.021.916
2024-01-09,271.666.666.666.667,257.625,681.458.333.333.333,NA,93.25,684.375,12.8,2.7,0,0.87,0.41,15.92,41.33,65.46,20.38,4.12,102,56252,181.326.886.155.159
2024-01-10,2.7125,315.25,851.041.666.666.667,NA,27.375,700.208.333.333.333,9.5,5.3,3.9,0.86,0.48,25.46,48.96,87.71,4.83,4.88,128,68617,18.654.269.350.161
2024-01-11,243.636.363.636.364,321.454.545.454.545,950.909.090.909.091,NA,-727.272.727.272.727,636.363.636.363.636,7.5,5.2,0,0.65,0.38,5.88,26.71,35.46,22.38,3.71,107,60688,176.311.626.680.728
2024-02-02,232.857.142.857.143,297,91,NA,-185.714.285.714.286,861.428.571.428.572,8.9,8,0,0.6,0.47,8.62,33.42,46.42,23.75,4.25,39,28803,135.402.562.233.101
2024-02-03,3.2375,265.604.166.666.667,811.666.666.666.667,NA,131,110.458.333.333.333,18.6,6.6,0,0.65,0.46,8.67,24.46,37.62,32.25,4.71,52,25922,200.601.805.416.249
2024-02-04,268.409.090.909.091,260.75,778.409.090.909.091,NA,149.909.090.909.091,11.775,19.5,7.3,0,0.67,0.45,4.62,24.12,31.12,38,4.96,112,57174,195.893.238.185.189
2024-02-05,309.791.666.666.667,258.604.166.666.667,746.875,NA,1.411.875,11.425,18.3,5.8,0,0.79,0.47,11.17,32.04,48.92,32.33,4.96,96,45418,211.369.941.432.912
2024-02-06,169.583.333.333.333,232.041.666.666.667,826.666.666.666.667,NA,957.083.333.333.333,106.041.666.666.667,17.3,7.2,0,0.72,0.51,21.12,42.17,74.08,27.62,5,91,49712,183.054.393.305.439
2024-02-07,216.923.076.923.077,270.769.230.769.231,801.282.051.282.051,NA,596.410.256.410.256,102.435.897.435.897,17.3,6.1,0,0.67,0.53,15.25,35.75,58.88,25.5,4.12,83,45742,181.452.494.425.255
2024-02-08,305.625,254.020.833.333.333,760.208.333.333.333,NA,118.770.833.333.333,130.333.333.333.333,19.2,8,0,0.6,0.47,10.29,27.83,43.46,32.33,4.12,67,36243,184.863.283.944.486
2024-02-09,350.833.333.333.333,2.224.375,825.625,NA,95.5,1.399.375,17,11.2,5.2,0.62,0.43,2.42,19.38,22.96,53.04,3.29,33,18935,17.428.043.306.047
2024-02-10,318.125,259.625,723.125,NA,787.708.333.333.333,128.333.333.333.333,16.2,9,0.8,0.6,0.41,1.25,11.5,13.54,59.54,3.29,45,28627,157.194.257.169.805
2024-02-11,423.863.636.363.636,296.113.636.363.636,513.863.636.363.636,NA,167.545.454.545.455,113.795.454.545.455,16.2,4.7,0,0.6,0.41,01.08,11.62,13.29,64.96,3.5,81,46196,175.339.856.264.612
2024-02-12,2.7125,273.875,60.375,NA,147.645.833.333.333,12.4125,20.5,4.6,0,0.62,0.32,13.46,31.38,51.67,39.75,3.58,106,45826,23.130.973.683.062
2024-02-13,221.041.666.666.667,265.604.166.666.667,775.625,NA,126.833.333.333.333,1.155.625,17.5,6.9,0,0.64,0.34,9.54,32.54,47.17,35.04,04.04,99,50512,195.993.031.358.885
2024-02-14,250.833.333.333.333,2.513.125,790.625,NA,147.291.666.666.667,12.75,20.4,8.5,0,0.65,0.38,10.75,35,51.21,27.67,4.75,91,46839,19.428.254.232.584
2024-02-15,13.452.380.952.381,228.380.952.380.952,891.904.761.904.762,NA,683.095.238.095.238,12.553.488.372.093,20.5,8.4,0,0.87,0.46,25.75,44.5,83.67,24.54,5.17,64,35354,181.026.192.227.188
2024-02-16,184.791.666.666.667,227.75,866.666.666.666.667,NA,543.125,132.083.333.333.333,16.9,10.5,0.3,0.7,0.39,14.42,40.33,62.25,32.75,4.75,49,28177,17.390.069.915.179
2024-02-17,267.045.454.545.455,276.272.727.272.727,769.318.181.818.182,NA,157.659.090.909.091,137.772.727.272.727,20.9,8.4,0.5,0.62,0.35,3.21,25,29.96,38.62,3.96,43,23699,181.442.254.947.466
2024-02-18,281.063.829.787.234,269.425.531.914.894,717.021.276.595.745,NA,153.042.553.191.489,130.042.553.191.489,18.9,8.4,0,0.6,0.33,03.08,24.12,28.62,38.75,4.62,150,71267,210.476.096.931.259
2024-02-19,176.666.666.666.667,254.916.666.666.667,697.083.333.333.333,NA,125.958.333.333.333,130.645.833.333.333,20.1,7,0,0.65,0.37,12.86,40.68,60.23,27.22,4.78,93,50046,185.829.037.285.697
2024-02-20,280.416.666.666.667,260.416.666.666.667,763.333.333.333.333,NA,1.506.875,124.479.166.666.667,18.5,8.1,0,0.68,0.33,9.45,39.85,53.9,37.26,3.22,84,45508,184.582.930.473.763
2024-02-21,335.625,252.479.166.666.667,872.291.666.666.667,NA,1.406.875,118.791.666.666.667,17.4,7.7,0,0.62,0.3,8.67,27.54,40.79,48.08,3.71,82,43178,189.911.529.019.408
2024-02-22,292.708.333.333.333,2.311.875,918.125,NA,113.479.166.666.667,124.020.833.333.333,18.3,8.9,0,0.84,0.32,8.21,28.21,40.71,55.33,3.12,72,39241,183.481.562.651.309
2024-02-23,338.958.333.333.333,2.300.625,596.041.666.666.667,NA,171.083.333.333.333,1.159.375,16.5,4.9,3.5,0.67,0.23,4.83,21.21,28.33,62.25,2.54,50,28184,177.405.620.210.048
2024-02-24,240.208.333.333.333,247.5,712.083.333.333.333,NA,144,8.75,15.3,4,2.1,0.6,0.27,05.04,29.29,37.21,43.71,2.17,72,22435,320.927.122.799.198
2024-02-25,252.291.666.666.667,261.083.333.333.333,817.291.666.666.667,NA,823.333.333.333.333,10.4875,14.7,4.7,0,0.63,0.3,4.54,25.04,32.04,37.83,2.88,113,61252,184.483.771.958.467
2024-02-26,227.708.333.333.333,258.708.333.333.333,644.166.666.666.667,NA,127,132.958.333.333.333,19.2,7.5,0,0.61,0.25,5.21,24.17,32,45.71,2.83,116,60918,190.419.908.729.768
2024-02-27,298.125,253.770.833.333.333,619.375,NA,157.604.166.666.667,124.479.166.666.667,19.2,7.6,0,0.65,0.31,6.67,29.33,39.42,34.54,2.75,98,49890,19.643.215.073.161
2024-02-28,272.083.333.333.333,2.828.125,511.666.666.666.667,NA,122.208.333.333.333,116.083.333.333.333,18.3,5.9,0,0.65,0.28,5.75,31.79,40.62,44.12,2.5,86,45662,188.340.414.348.912
2024-02-29,332.708.333.333.333,244.541.666.666.667,579.166.666.666.667,NA,1.914.375,123.729.166.666.667,18.2,5.4,0.1,0.62,0.32,7,33.17,43.79,45.12,3.79,88,42285,208.111.623.507.154
2024-03-01,337.291.666.666.667,2.900.625,556.875,NA,198.645.833.333.333,12.85,19.3,7.5,0,0.6,0.26,02.04,17.67,20.75,61.71,2.46,63,37261,169.077.587.826.414
2024-03-02,400.851.063.829.787,245.851.063.829.787,686.808.510.638.298,NA,133.276.595.744.681,122.085.106.382.979,17.6,5.9,0,0.6,0.31,4.25,19.88,26.33,59.62,3.25,53,30975,171.105.730.427.764
2024-03-30,471.153.846.153.846,195.5,770.769.230.769.231,NA,196.615.384.615.385,151.192.307.692.308,17.5,13.3,1.2,0.62,0.28,2.42,11.12,14.71,75.96,4.71,28,14658,191.021.967.526.266
2024-03-31,3.4625,224.291.666.666.667,896.875,NA,77.125,136.854.166.666.667,17.4,9.3,15.4,NA,0.3,1.87,7.61,10.7,74.39,4.7,43,26065,16.497.218.492.231
2024-04-01,318.125,271.333.333.333.333,749.166.666.666.667,NA,236.145.833.333.333,119.958.333.333.333,18.4,4.4,0.5,0.62,0.28,2.17,10.08,13.25,66.79,4.67,124,64617,191.899.964.405.652
2024-04-02,231.666.666.666.667,202.208.333.333.333,652.083.333.333.333,NA,237.916.666.666.667,134.125,18.9,5.7,0,0.69,0.32,3.17,16.38,21.12,65.62,4.62,69,40401,170.787.851.785.847
2024-04-03,187.291.666.666.667,216.625,744.791.666.666.667,NA,263.666.666.666.667,1.434.375,22.5,6.3,0,0.6,0.34,5.25,23.46,31.38,62.67,5.25,88,51473,170.963.417.714.141
2024-04-04,282.708.333.333.333,237.125,839.583.333.333.333,NA,265.208.333.333.333,1.521.875,21,9.6,0,0.81,0.39,8.75,26.83,40.12,48.17,6.38,63,35175,17.910.447.761.194
2024-04-05,1.8125,241.708.333.333.333,795.208.333.333.333,NA,203.645.833.333.333,148.770.833.333.333,23,8.8,0.1,0.78,0.4,15.46,30.42,53.92,52.42,6.38,40,25471,157.041.341.133.053
2024-04-06,262.083.333.333.333,152.458.333.333.333,86.375,NA,207.979.166.666.667,154.333.333.333.333,20,10.6,0,0.66,0.41,4.33,22.54,29.21,59.46,5.62,34,22775,149.286.498.353.458
2024-04-07,2.8,1.224.375,856.666.666.666.667,NA,137.458.333.333.333,1.681.875,20.6,13,0,0.95,0.38,2.75,14.21,18.54,72.58,5.62,107,49786,214.919.856.987.908
2024-04-08,2.4375,190.833.333.333.333,863.333.333.333.333,NA,1.668.125,170.625,20.8,13,0,0.78,0.44,11.12,27.21,44.04,47.21,5.75,75,42135,177.999.288.002.848
2024-04-09,332.916.666.666.667,235.208.333.333.333,643.125,NA,268.458.333.333.333,1.438.125,18.6,8.8,0,0.61,0.31,2.5,9.62,13.62,80.17,5,66,35504,185.894.547.093.285
2024-04-10,2.5625,2.378.125,685.833.333.333.333,NA,289.291.666.666.667,130.604.166.666.667,19.5,6.9,0,0.6,0.33,4.5,19.83,26.5,56.71,5.58,73,40026,182.381.452.056.163
2024-04-11,269.166.666.666.667,2.576.875,740.833.333.333.333,NA,279.604.166.666.667,142.833.333.333.333,20.7,8.3,0,0.64,0.41,8,25.29,37.54,53.42,6.33,104,48008,216.630.561.573.071
2024-04-12,287.708.333.333.333,252.604.166.666.667,589.375,NA,280.541.666.666.667,170.416.666.666.667,24.1,11.4,0,0.63,0.37,6.58,30.08,40.08,56.25,6.88,61,33197,1.837.515.438.142
2024-04-13,2.55,220.208.333.333.333,562.916.666.666.667,NA,287.208.333.333.333,1.811.875,26.4,10.5,0,0.68,0.32,3.75,27,32.54,77.29,7.83,62,39143,158.393.582.505.173
2024-04-14,340.208.333.333.333,2.476.875,550.833.333.333.333,NA,294.625,182.916.666.666.667,27.3,10.5,0,0.63,0.3,3.46,19.46,24.71,77.08,07.08,93,49458,188.038.335.557.443
2024-04-15,230.416.666.666.667,198.125,652.083.333.333.333,NA,2.144.375,1.779.375,23.8,10.4,0,0.63,0.3,4.79,27.25,34.33,69.33,8.17,83,37993,218.461.295.501.803
2024-04-16,334.583.333.333.333,234.645.833.333.333,660.833.333.333.333,NA,284.729.166.666.667,166.604.166.666.667,21,13.5,1.7,0.6,0.27,3.54,14.38,19.54,73.21,5.12,82,42788,191.642.516.593.437
2024-04-17,347.708.333.333.333,236.166.666.666.667,67,NA,213.229.166.666.667,14.875,18.3,12.2,0,0.61,0.27,3.58,13.5,19.04,76.67,4.83,98,52806,185.584.971.404.765
2024-04-18,2.8125,210.416.666.666.667,71.125,NA,213.291.666.666.667,136.895.833.333.333,18.9,7.1,0,0.61,0.28,2.54,11.75,15.58,78.33,4.58,110,58197,189.013.179.373.507
2024-04-19,397.291.666.666.667,255.104.166.666.667,722.916.666.666.667,NA,307.5,133.458.333.333.333,19.5,7.5,0,0.6,0.3,3.5,16.75,22.12,64.58,5.12,39,19197,203.156.743.241.131
2024-04-20,213.333.333.333.333,208,793.333.333.333.333,NA,285.479.166.666.667,138.104.166.666.667,20.4,6.3,0,0.61,0.3,2.62,14.38,18.29,75.71,5.54,56,32108,174.411.361.654.416
2024-04-21,211.041.666.666.667,228.791.666.666.667,766.458.333.333.333,NA,194.145.833.333.333,135.958.333.333.333,18.7,8.2,0,0.6,0.32,2.96,18.33,22.62,57.21,5.12,125,60920,205.187.130.663.165
2024-04-22,304.791.666.666.667,208.354.166.666.667,890.208.333.333.333,NA,1.694.375,110.458.333.333.333,15.4,8,12.6,0.65,0.31,2.29,17.29,20.86,67.95,4.8,74,38350,192.959.582.790.091
2024-04-23,234.791.666.666.667,242.416.666.666.667,710.625,NA,236.333.333.333.333,1.040.625,16.8,3.9,0.1,0.6,0.32,5.67,21.21,29.92,64.75,3.54,86,48377,177.770.428.095.996
2024-04-24,361.914.893.617.021,259.106.382.978.723,630.212.765.957.447,NA,323.978.723.404.255,123.978.723.404.255,19.1,5,0,0.63,0.36,05.04,24.88,32.42,57.79,4.29,60,36982,162.241.090.260.127
2024-04-25,271.041.666.666.667,160.791.666.666.667,762.916.666.666.667,NA,199.916.666.666.667,134.583.333.333.333,16.4,10.9,0.8,0.6,0.33,2.71,16.96,21.04,71.83,4,80,40798,196.088.043.531.546
2024-04-26,235.416.666.666.667,2.034.375,810.625,NA,278.479.166.666.667,154.270.833.333.333,20.5,9,0.1,0.61,0.39,10,20.42,35.62,60.92,4.62,61,34963,174.470.154.162.972
2024-04-27,302.708.333.333.333,124.166.666.666.667,90.875,NA,126.875,172.416.666.666.667,20.8,15.2,0.5,0.6,0.39,02.08,11.17,14.62,90.67,04.08,44,22739,193.500.153.920.577
2024-04-28,2.225,138.875,923.333.333.333.333,NA,790.833.333.333.333,15.75,18.5,13.5,4.3,0.6,0.39,2.54,10.67,14.21,79.04,04.08,91,48158,188.961.335.603.638
2024-04-29,188.958.333.333.333,184.229.166.666.667,997.708.333.333.333,NA,197.083.333.333.333,136.583.333.333.333,14.6,13.1,99.7,0.63,0.43,4.33,26.25,32.83,55.42,04.08,66,35405,186.414.348.255.896
2024-04-30,2.275,198.214.285.714.286,946.428.571.428.571,NA,176.142.857.142.857,154.785.714.285.714,18.3,13.6,0,0.62,0.41,4.21,23.79,30.21,61.12,4.38,44,25464,172.792.962.613.886
2024-06-09,2.065,168.1,82.675,NA,232.325,220.625,26,18.4,2,0.65,0.21,2.5,11.33,15.21,80.83,4.17,91,44589,204.086.209.603.265
2024-06-10,177.916.666.666.667,211.125,743.541.666.666.667,NA,920.208.333.333.333,201.083.333.333.333,22.3,17.9,0.2,0.73,0.21,3.29,14.92,19.75,57.04,4.67,67,36246,184.847.983.225.735
2024-06-11,1.65,292.041.666.666.667,908.125,NA,712.916.666.666.667,181.770.833.333.333,21.6,15.5,22.3,0.61,0.21,5.29,21.54,29.62,32.54,05.04,64,35726,179.141.241.672.731
2024-06-12,241.666.666.666.667,229.979.166.666.667,833.541.666.666.667,NA,255.291.666.666.667,184.708.333.333.333,24.3,14,13.8,0.6,0.21,4.62,15.04,22.08,57.21,4.71,65,37744,172.212.802.034.761
2024-06-13,373.541.666.666.667,253.291.666.666.667,801.041.666.666.667,NA,360.520.833.333.333,186.854.166.666.667,22.9,12.8,0.2,0.6,0.2,4.58,11.88,18.71,62.71,4.92,80,44488,179.823.772.702.751
2024-06-14,291.041.666.666.667,225.25,892.708.333.333.333,NA,2.646.875,209.791.666.666.667,25.4,15.4,0,0.63,0.22,7.17,15.83,26.42,58.67,4.42,38,18373,206.825.232.678.387
2024-06-15,305.416.666.666.667,136.041.666.666.667,770.833.333.333.333,NA,325.041.666.666.667,205.104.166.666.667,24.2,15.9,0,0.63,0.2,3,9.54,14.08,62.88,4.83,40,24403,163.914.272.835.307
2024-06-16,217.291.666.666.667,221.916.666.666.667,77.875,NA,344.5,209.833.333.333.333,25.8,15.9,0,0.6,0.2,03.04,10.33,14.96,58.42,4.79,105,58512,179.450.369.155.045
2024-06-17,260.625,198.979.166.666.667,838.125,NA,3.384.375,227.916.666.666.667,27.4,17.6,0,0.69,0.21,4.79,16.79,23.75,51.67,4.54,74,40312,183.568.168.287.359
2024-06-18,255.208.333.333.333,1.448.125,813.125,NA,3.415.625,23.05,27.5,18.3,0,0.63,0.21,5.46,16.62,25.17,61.08,4.75,71,43859,161.882.395.859.459
2024-06-19,2.4625,154.583.333.333.333,88.625,NA,232.583.333.333.333,225.979.166.666.667,26.8,17.5,0.5,1.11,0.23,4.29,14.04,20.33,63.12,4.38,77,40649,189.426.554.158.774
2024-06-20,238.125,1.266.875,913.958.333.333.333,NA,138.291.666.666.667,215.166.666.666.667,24.7,19.4,8,0.63,0.27,3.29,16.71,21.67,71.08,4.75,49,27955,175.281.702.736.541
2024-06-21,288.541.666.666.667,213.020.833.333.333,716.666.666.666.667,NA,3.488.125,226.916.666.666.667,27.6,17.2,0,0.74,0.29,3.88,14.83,20.58,70.38,4.79,43,30027,143.204.449.328.937
2024-06-22,264.166.666.666.667,167.208.333.333.333,815.208.333.333.333,NA,2.963.125,231.020.833.333.333,28.1,18.4,0.5,0.61,0.3,03.04,11.67,16.29,78.67,4.79,36,23179,155.312.998.835.153
2024-06-23,2.3,191.020.833.333.333,831.666.666.666.667,NA,155.083.333.333.333,206.791.666.666.667,24.2,18.2,0.1,0.61,0.27,2.67,8.58,12.42,65.08,5,66,30710,214.913.708.889.613
2024-06-24,285.833.333.333.333,247.541.666.666.667,742.708.333.333.333,NA,272.416.666.666.667,229.333.333.333.333,27.4,18.8,0,0.66,0.31,2.75,09.08,13.29,60.58,4.75,76,47650,159.496.327.387.198
2024-06-25,3.7625,236.645.833.333.333,820.833.333.333.333,NA,3.451.875,224.625,26.7,16.9,0,0.83,0.3,5.59,14.45,22.86,62.12,4.42,85,41809,203.305.508.383.362
2024-06-26,300.833.333.333.333,2.371.875,792.291.666.666.667,NA,334.916.666.666.667,232.791.666.666.667,28.3,17.2,0,0.6,0.35,9.18,27.95,41.82,52.67,4.58,74,47385,156.167.563.574.971
2024-06-27,227.083.333.333.333,202.145.833.333.333,65.625,NA,291.541.666.666.667,243.479.166.666.667,28.6,19.6,0,0.6,0.31,6.25,33.46,42.71,58.12,05.05,58,37897,153.046.415.283.532
2024-06-28,324.583.333.333.333,157.125,603.958.333.333.333,NA,309.125,2.513.125,30,19.3,0,0.61,0.33,11.04,35.38,51.92,57.67,7.83,46,27904,164.850.917.431.193
2024-06-29,288.125,184.229.166.666.667,794.166.666.666.667,NA,220.229.166.666.667,2.410.625,28.8,19.6,0.8,0.6,0.3,2.92,12.42,16.88,83.46,7.21,56,29062,192.691.487.165.371
2024-06-30,256.458.333.333.333,1.018.125,834.583.333.333.333,NA,224.729.166.666.667,23.275,27.1,18.9,0,0.6,0.3,2.96,12.38,16.88,67.88,7.29,70,40772,171.686.451.486.314
2024-07-01,181.875,265.770.833.333.333,912.708.333.333.333,NA,1.101.875,210.020.833.333.333,24.8,18,15.8,0.66,0.33,7.67,29.79,41.17,44.42,6.52,80,48225,165.889.061.689.995
2024-07-02,301.875,215.604.166.666.667,764.791.666.666.667,NA,325.854.166.666.667,2.270.625,27.3,17.5,0,0.6,0.22,4.88,18.5,25.83,52.25,6.17,76,37663,201.789.554.735.417
2024-07-03,224.791.666.666.667,1.955.625,818.125,NA,252.104.166.666.667,219.833.333.333.333,26.5,17.8,0,0.6,0.22,8.67,20.46,33.42,54.1,6,82,53018,154.664.453.581.802
2024-07-04,228.541.666.666.667,214.791.666.666.667,831.458.333.333.333,NA,306.729.166.666.667,2.288.125,28.5,18.4,0,0.6,0.29,8.92,24.25,37.58,50.88,5.71,59,31665,186.325.596.084.004
2024-07-05,215.357.142.857.143,245.857.142.857.143,783.333.333.333.333,NA,408.444.444.444.444,239.037.037.037.037,29.7,18.9,0,0.64,0.26,9.5,25.08,39.67,49.46,5.71,29,19561,14.825.417.923.419
2024-08-18,1.2,313,100,NA,-1,22.4,22.4,22.4,0,0.6,0.2,NA,NA,NA,59.08,7.12,62,33341,185.957.229.837.137
2024-08-19,271.489.361.702.128,263.229.166.666.667,749.791.666.666.667,NA,230.104.166.666.667,246.895.833.333.333,30.5,19.3,0,0.6,0.32,2.5,9.9,13.5,48.71,7.25,36,21568,166.913.946.587.537
2024-08-20,289.583.333.333.333,249.854.166.666.667,76.5,NA,2.710.625,248.958.333.333.333,31.3,19.7,0,0.6,0.43,3.67,15.46,20.79,57.5,7.33,50,25468,196.324.799.748.704
2024-08-21,325.625,235.833.333.333.333,741.458.333.333.333,NA,2.659.375,260.895.833.333.333,32.5,21.7,0,0.6,0.41,3.46,14.79,19.92,55.42,7.29,48,24809,193.478.173.243.581
2024-08-22,2.8875,235.875,840.416.666.666.667,NA,246.458.333.333.333,2.645.625,31.3,20.8,0,0.6,0.37,03.04,12.67,17.25,65.75,7.17,49,25741,190.357.794.957.461
2024-08-23,245.416.666.666.667,234.020.833.333.333,823.958.333.333.333,NA,257.729.166.666.667,268.625,33,22.3,0,0.7,0.39,2.96,12.04,16.21,62.54,7.17,23,14499,15.863.162.976.757
2024-08-24,2.1,232.25,818.541.666.666.667,NA,264.458.333.333.333,264.791.666.666.667,32.4,20.9,0,0.73,0.28,2.42,9.67,12.92,58.83,7.25,28,17174,163.037.149.178.992
2024-08-25,209.791.666.666.667,1.478.125,71.875,NA,236.291.666.666.667,261.833.333.333.333,31.9,20.5,0.3,0.72,0.21,2.12,7.75,10.67,60.75,07.08,49,30025,163.197.335.553.705
2024-08-26,319.791.666.666.667,242.666.666.666.667,695.833.333.333.333,NA,243.645.833.333.333,259.916.666.666.667,31.3,21.8,0,0.81,0.23,3.38,15.17,20.12,48.46,7.54,51,28813,177.003.435.949.051
2024-08-27,299.375,2.289.375,803.333.333.333.333,NA,2.614.375,257.916.666.666.667,31.8,20.1,0,0.72,0.23,5.42,12.29,20.21,58.58,4.65,48,26528,180.940.892.641.737
2024-08-28,208.125,2.171.875,813.333.333.333.333,NA,239.166.666.666.667,260.604.166.666.667,31.4,20.9,0,0.75,0.22,4.25,12.42,18.79,58.62,4,55,31853,17.266.819.451.857
2024-08-29,204.583.333.333.333,1.886.875,81.875,NA,2.653.125,252.604.166.666.667,29.8,20.5,0,0.6,0.21,3.12,11.75,16.25,69.54,4.17,43,28424,151.280.607.936.955
2024-08-30,201.875,216.166.666.666.667,80.5,NA,251.791.666.666.667,252.770.833.333.333,31.4,20.2,0,0.6,0.2,3.5,12.38,17.71,52.54,4.21,24,15191,157.988.282.535.712
2024-08-31,209.791.666.666.667,196.083.333.333.333,814.375,NA,2.274.375,255.645.833.333.333,31.4,20.1,0,0.6,0.2,2.67,11.67,15.42,58.75,4.12,33,22530,14.647.137.150.466
2024-09-01,223.958.333.333.333,220.5,759.375,NA,151.854.166.666.667,252.583.333.333.333,30.4,22.5,0.3,0.6,0.2,02.04,10.08,13,70.04,04.04,55,31610,173.995.571.021.829
2024-09-02,2.35,232.583.333.333.333,671.041.666.666.667,NA,249.145.833.333.333,254.833.333.333.333,32.1,20.8,0,0.6,0.2,2.92,13.62,17.83,67.17,04.08,49,27433,178.616.994.131.156
2024-09-03,217.916.666.666.667,309.625,896.666.666.666.667,NA,534.583.333.333.333,2.189.375,26.6,18.9,5.2,0.68,0.32,4.75,23.04,30.04,30.83,4.71,54,31943,169.051.122.311.618
2024-09-04,229.166.666.666.667,2.973.125,951.458.333.333.333,NA,505.833.333.333.333,197.645.833.333.333,23.6,17.8,11.9,0.6,0.28,5.27,17.68,25.41,31.58,4.62,62,35713,173.606.249.824.994
2024-09-05,228.125,230.708.333.333.333,718.333.333.333.333,NA,2.156.875,209.229.166.666.667,27.1,16.2,0,0.75,0.3,3.17,11.96,16.75,50.75,4.83,56,29271,191.315.636.636.944
2024-09-06,342.708.333.333.333,185.145.833.333.333,810.833.333.333.333,NA,182.75,243.020.833.333.333,29.5,19.2,0.3,0.6,0.31,3.46,12.88,17.92,54.92,4.42,15,12335,121.605.188.488.042
2024-09-07,298.958.333.333.333,254.979.166.666.667,860.625,NA,254.875,251.645.833.333.333,30.1,20.8,2,0.63,0.31,2.42,8.38,11.79,65.88,04.08,27,17490,154.373.927.958.834
2024-09-08,160.625,162.770.833.333.333,956.458.333.333.333,NA,111.583.333.333.333,2.199.375,25.3,19.4,43.2,0.62,0.3,2.62,13.42,17.25,52.08,4.42,55,37550,14.647.137.150.466
2024-09-09,274.375,235.229.166.666.667,660.208.333.333.333,NA,258.270.833.333.333,227.958.333.333.333,28.1,17.9,0,0.66,0.31,3.12,14.42,19.17,60.42,4.75,65,37379,173.894.432.702.855
2024-09-10,298.541.666.666.667,270.729.166.666.667,75.25,NA,226.5,221.708.333.333.333,27.6,18.9,0,0.6,0.31,3,15.17,19.54,59.96,4.62,52,26441,196.664.271.396.695
2024-09-11,276.153.846.153.846,310,821.538.461.538.462,NA,469.230.769.230.769,179.076.923.076.923,18.8,16.9,0,0.6,0.33,2.5,11.79,15.21,54.42,05.04,44,20511,214.519.038.564.673
2024-10-30,345.217.391.304.348,904.347.826.086.957,885.217.391.304.348,NA,319.347.826.086.957,196.673.913.043.478,20.8,17.6,8.7,0.65,0.43,1.38,17.21,19.21,61.79,6.12,65,36042,180.345.152.877.199
2024-10-31,231.458.333.333.333,129.083.333.333.333,926.666.666.666.667,NA,853.333.333.333.333,197.125,22.5,17.6,0.1,0.62,0.43,3.96,27,32.92,48.21,5.5,44,26124,16.842.749.961.721
2024-11-01,220.208.333.333.333,178.458.333.333.333,907.291.666.666.667,NA,747.083.333.333.333,1.786.875,22,14.4,0,0.61,0.45,4.71,22.96,30.08,40.54,5.83,45,20827,216.065.683.967.926
2024-11-02,271.875,220.229.166.666.667,882.291.666.666.667,NA,255.208.333.333.333,1.738.125,20.2,15,0,0.6,0.5,2,25.54,28.54,40.92,5.71,59,29433,200.455.271.294.126
2024-11-03,241.458.333.333.333,210.979.166.666.667,995.833.333.333.333,NA,238.541.666.666.667,170.333.333.333.333,19.3,14,3.8,0.62,0.48,3.21,26.71,31.54,29,5.96,76,48788,155.776.010.494.384
2024-11-04,225.833.333.333.333,153.770.833.333.333,974.166.666.666.667,NA,558.541.666.666.667,1.840.625,20.7,15.5,72.6,0.62,0.5,4.29,26.79,33.04,44.92,5.5,98,47848,20.481.524.828.624
2024-11-05,1.425,232.833.333.333.333,93.75,NA,102.770.833.333.333,190.729.166.666.667,24.4,16.5,0,0.85,0.53,17.04,33.5,59.62,25.46,6.21,78,36332,214.686.777.496.422
2024-11-06,205.416.666.666.667,233.958.333.333.333,919.583.333.333.333,NA,102.541.666.666.667,18.1,21.9,15.5,0,0.62,0.52,11.46,27.25,44.67,35.38,11.38,67,33569,199.588.906.431.529
