,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,so2
7757,2016-09-28 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.81,50.62,76,NA,3.78
7758,2016-09-29 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.83,48,79.58,NA,4.79
7759,2016-09-30 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75,41.25,60.5,NA,3.92
7760,2016-10-01 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29,30.62,36.83,NA,2.96
7761,2016-10-02 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83,24.83,31.67,NA,3.58
7762,2016-10-03 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.12,32.08,65.58,NA,3.62
7763,2016-10-04 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.17,38.54,56.75,NA,3.38
7764,2016-10-05 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.08,60.62,83.38,NA,4.33
7765,2016-10-06 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.54,45.62,76.67,NA,3.25
7766,2016-10-07 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.62,29.21,47.88,NA,3.21
7767,2016-10-08 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04.04,30.71,36.12,NA,3.29
7768,2016-10-09 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.12,50.71,90.38,NA,4.46
7769,2016-10-10 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,33.38,76.67,NA,4.17
7770,2016-10-11 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58,49.29,62.29,NA,3.96
7771,2016-10-12 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.25,60.58,107.92,NA,03.08
7772,2016-10-13 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.29,40.62,60.54,NA,2.25
7773,2016-10-14 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.79,42.71,73.88,NA,4.29
7774,2016-10-15 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.96,40.21,56.79,NA,4.38
7775,2016-10-16 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96,59.5,117.21,NA,4.96
7776,2016-10-17 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.18,43.05,87.09,NA,3.62
7777,2016-10-18 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.38,38.96,83.42,NA,4.17
7778,2016-10-19 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25,29.21,47.29,NA,2.96
7779,2016-10-20 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.21,53.75,90.62,NA,3
7780,2016-10-21 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.92,47.62,71.58,NA,2.88
7781,2016-10-22 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.83,39.71,75.79,NA,3.58
7782,2016-10-23 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.38,50.83,104.54,NA,4.92
7783,2016-10-24 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.62,50.21,174.58,NA,4.83
7784,2016-10-25 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.29,42.38,158.33,NA,5.29
7785,2016-10-26 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.04,35,123.62,NA,4.71
7786,2016-10-27 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.59,46.27,127.95,NA,4.96
7787,2016-10-28 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.33,41.92,71.08,NA,4.67
7788,2016-10-29 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38,29,42.92,NA,4.58
7789,2016-10-30 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.58,51.67,111.83,NA,5.38
7790,2016-10-31 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.17,41.92,66.5,NA,3.25
7791,2016-11-01 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.46,50.58,92.38,NA,3.67
7792,2016-11-02 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.75,44.04,89.12,NA,4.12
7793,2016-11-03 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.62,58.62,129.62,NA,4.54
7794,2016-11-04 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46,29.33,46.46,NA,2
7795,2016-11-05 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67,18.25,21.71,NA,01.04
7796,2016-11-06 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.38,41.33,74.96,NA,2.42
7797,2016-11-07 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.88,28.75,43.58,NA,1.96
7798,2016-11-08 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12,25.83,31.67,NA,1.46
7799,2016-11-09 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46,33.54,47.54,NA,1.88
7800,2016-11-10 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.43,53.95,115.38,NA,4.18
7801,2016-11-11 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.17,47.92,98.17,NA,3.67
7802,2016-11-12 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.17,42.08,71.08,NA,4.58
7803,2016-11-13 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,43.33,72.21,NA,3.62
7804,2016-11-14 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.25,47.54,123.96,NA,4.46
7805,2016-11-15 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.25,47.83,129.04,NA,4.38
7806,2016-11-16 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.04,51,119.46,NA,4.58
7807,2016-11-17 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.29,49.12,134.96,NA,4.79
7808,2016-11-18 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.42,34.96,65.62,NA,2.25
7809,2016-11-19 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.92,33.92,49.88,NA,3.25
7810,2016-11-20 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,17.88,24,NA,1
7811,2016-11-21 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.45,43.27,64.91,NA,1.82
7812,2016-11-22 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04.08,27.08,32.96,NA,1.46
7813,2016-11-23 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.04,42.79,83.71,NA,1.96
7814,2016-11-24 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.88,51.71,133.62,NA,3.5
7815,2016-11-25 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.04,38.33,68.83,NA,2.25
7816,2016-11-26 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,27.38,30.25,NA,1
7817,2016-11-27 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.08,47.62,109.96,NA,2.42
7818,2016-11-28 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.42,39.08,102.04,NA,03.08
7819,2016-11-29 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.62,52.42,127.92,NA,3.5
7820,2016-11-30 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5,52.04,139.75,NA,4.21
7821,2016-12-01 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.08,54.71,121.46,NA,2.88
7822,2016-12-02 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.21,41.42,70.38,NA,2.25
7823,2016-12-03 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78,33.39,44.96,NA,2.43
7824,2016-12-04 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21,31.58,36,NA,1.21
7825,2016-12-05 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.33,45.42,73,NA,2
7826,2016-12-06 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.21,56.38,143.29,NA,3.92
7827,2016-12-07 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08,45.46,92.46,NA,2.79
7828,2016-12-08 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.33,50.42,105.62,NA,3.29
7829,2016-12-09 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.54,43.96,71.96,NA,3.54
7830,2016-12-10 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.92,37.71,52.58,NA,3.33
7831,2016-12-11 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.29,51,113.75,NA,4.25
7832,2016-12-12 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.54,60.33,169.33,NA,4.88
7833,2016-12-13 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.88,59.17,158.17,NA,4.29
7834,2016-12-14 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.29,55.52,165.67,NA,4.52
7835,2016-12-15 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.42,50.62,141.33,NA,4.5
7836,2016-12-16 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88,22.33,26.58,NA,1.29
7837,2016-12-17 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.29,34.75,44.17,NA,02.08
7838,2016-12-18 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.17,50.71,76.54,NA,1.79
7839,2016-12-19 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,36.08,52.71,NA,1.42
7840,2016-12-20 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.75,38.29,60.42,NA,1.88
7841,2016-12-21 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.46,48.62,93.08,NA,2.29
7842,2016-12-22 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.71,38.46,62.12,NA,1.79
7843,2016-12-23 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.25,28,43.33,NA,1.5
7844,2016-12-24 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,19.04,25.54,NA,01.04
7845,2016-12-25 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.62,30.75,61.88,NA,02.04
7846,2016-12-26 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.67,52.12,173.58,NA,4.88
7847,2016-12-27 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,49.17,133.75,NA,3.77
7848,2016-12-28 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.04,45.83,106.79,NA,3.25
7849,2016-12-29 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.62,51.38,122.5,NA,3.79
7850,2016-12-30 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.58,47.58,90.92,NA,2.42
7851,2016-12-31 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.38,32.42,53.96,NA,1.62
7852,2017-01-01 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.42,40.75,70.08,NA,2.29
7853,2017-01-02 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.17,40.62,98.58,NA,3.33
7854,2017-01-03 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.12,46.42,78.33,NA,2.79
7855,2017-01-04 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.95,44.68,83.82,NA,2.62
7856,2017-01-05 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.25,41.25,73.54,NA,2.54
7857,2017-01-06 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.83,48.83,93.96,NA,4.21
7858,2017-01-07 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96,32.67,41.29,NA,3.46
7859,2017-01-08 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96,48.25,82.83,NA,3.75
7860,2017-01-09 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.46,52.12,112.04,NA,3.67
7861,2017-01-10 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.46,49.83,139,NA,4.58
7862,2017-01-11 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.58,48.67,104.29,NA,3.79
7863,2017-01-12 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.21,33.88,44.46,NA,1.83
7864,2017-01-13 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29,33,43.88,NA,1.83
7865,2017-01-14 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.79,38.25,62.12,NA,2.42
7866,2017-01-15 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.79,57.96,116.75,NA,4.54
7867,2017-01-16 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.83,43.25,79.29,NA,2.75
7868,2017-01-17 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.41,47.5,76.73,NA,4.82
7869,2017-01-18 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83,31.46,46.5,NA,2.79
7870,2017-01-19 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03.08,22.83,27,NA,1
7871,2017-01-20 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,12.79,14.88,NA,01.04
7872,2017-01-21 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,13.04,14.83,NA,01.04
7873,2017-01-22 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.25,49.88,87.92,NA,1.33
7874,2017-01-23 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,51.71,106.33,NA,1.88
7875,2017-01-24 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.54,42.62,76.71,NA,2.96
7876,2017-01-25 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.17,60.29,119.79,NA,2.54
7877,2017-01-26 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.25,60.38,118.62,NA,2.25
7878,2017-01-27 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.38,39.38,67.04,NA,1.21
7879,2017-01-28 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.62,32.83,54.79,NA,1.33
7880,2017-01-29 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.58,52.5,112.67,NA,3.42
7881,2017-01-30 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.92,42.21,121.29,NA,2.58
7882,2017-01-31 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.71,43.88,96.42,NA,1.88
7883,2017-02-01 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.85,43.95,84.75,NA,2.27
7884,2017-02-02 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.33,47.92,78.79,NA,1.83
7885,2017-02-03 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88,31.58,40.33,NA,1.62
7886,2017-02-04 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38,11.67,14.79,NA,1.54
7887,2017-02-05 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,21.5,27.29,NA,1.17
7888,2017-02-06 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.75,46.88,84.33,NA,3.5
7889,2017-02-07 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.17,35.96,58.58,NA,1.92
7890,2017-02-08 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.71,45.83,75.54,NA,2.12
7891,2017-02-09 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.67,57.54,125.29,NA,4.5
7892,2017-02-10 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.54,34.21,56.08,NA,2.54
7893,2017-02-11 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,14.17,15.58,NA,2.46
7894,2017-02-12 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,30.12,33.67,NA,1.79
7895,2017-02-13 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.71,42.42,71.79,NA,2.62
7896,2017-02-14 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.17,37.62,69.54,NA,2.67
7897,2017-02-15 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,48.1,98.5,NA,2.71
7898,2017-02-16 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.92,46.42,94.5,NA,2.46
7899,2017-02-17 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.46,43.5,66.83,NA,3.75
7900,2017-02-18 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46,34.21,48.5,NA,3.33
7901,2017-02-19 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.54,49.04,73.92,NA,2.71
7902,2017-02-20 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.21,46.33,72.17,NA,2.42
7903,2017-02-21 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.54,58.04,98.08,NA,3.71
7904,2017-02-22 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.29,64.54,125.75,NA,4.5
7905,2017-02-23 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.12,59.17,130.67,NA,3.54
7906,2017-02-24 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21,34.62,53.08,NA,1.58
7907,2017-02-25 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58,28.83,38.54,NA,2.29
7908,2017-02-26 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.58,39.17,70.21,NA,02.08
7909,2017-02-27 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54,29.62,37.5,NA,1.5
7910,2017-02-28 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47,28.58,32.26,NA,1.64
7911,2017-03-01 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,34.74,41.74,NA,03.09
7912,2017-03-02 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25,42.67,60.71,NA,2.71
7913,2017-03-03 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,15.92,18.42,NA,1.62
7914,2017-03-04 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,34.04,44.17,NA,2.38
7915,2017-03-05 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.46,34.17,63.21,NA,2.75
7916,2017-03-06 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,23.12,26.33,NA,02.08
7917,2017-03-07 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.83,41.62,71.67,NA,2.71
7918,2017-03-08 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.38,46.42,84.83,NA,3.58
7919,2017-03-09 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.33,52.88,115.54,NA,3.54
7920,2017-03-10 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67,42.42,56.71,NA,4.46
7921,2017-03-11 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12,30.71,40.67,NA,2.29
7922,2017-03-12 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29,29.42,39.33,NA,3.75
7923,2017-03-13 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.04,37.46,56.54,NA,3.33
7924,2017-03-14 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.54,41.46,65.88,NA,3.54
7925,2017-03-15 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.91,47.17,71.13,NA,4.17
7926,2017-03-16 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.88,44.92,62.71,NA,3.88
7927,2017-03-17 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42,38.5,44.75,NA,4.21
7928,2017-03-18 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,35.08,41.79,NA,3.46
7929,2017-03-19 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08,43.75,67.92,NA,4.21
7930,2017-03-20 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.75,36.58,64.79,NA,3.29
7931,2017-03-21 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,28.92,45.04,NA,2.58
7932,2017-03-22 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,29.71,36.67,NA,1.96
7933,2017-03-23 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.29,52,82.75,NA,2.58
7934,2017-03-24 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,24.79,29.62,NA,1.96
7935,2017-03-25 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18,27.95,34.05,NA,2.59
7936,2017-03-26 1:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.29,37.71,56.05,NA,2.82
7937,2017-03-27 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.83,39.83,69.75,NA,2.96
7938,2017-03-28 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46,46.54,63.83,NA,3.25
7939,2017-03-29 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.42,42.17,63.71,NA,3.46
7940,2017-03-30 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.96,45.29,86.25,NA,03.08
7941,2017-03-31 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,27.17,33.29,NA,1.29
7942,2017-04-01 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,26.54,31.83,NA,1.83
7943,2017-04-02 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,36.62,45.83,NA,02.04
7944,2017-04-03 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.33,39.71,58.08,NA,2.88
7945,2017-04-04 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09.08,42.96,56.54,NA,2.29
7946,2017-04-05 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79,33.96,46.92,NA,2.25
7947,2017-04-06 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67,35.12,45.08,NA,2.17
7948,2017-04-07 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,34.33,43,NA,3.12
7949,2017-04-08 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,29.96,33.71,NA,3.25
7950,2017-04-09 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54,34.67,47.25,NA,3.21
7951,2017-04-10 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07.08,37.04,47.62,NA,3.83
7952,2017-04-11 2:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,29.71,46.5,NA,2.54
