date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,co,hcnm,hct,no,no2,nox,o3,pm10,pm2.5,so2
1999-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72,NA,NA,142.88,84.58,NA,28.12,NA,NA,NA
1999-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06.05,NA,NA,122.17,81.75,NA,26.54,NA,NA,NA
1999-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,NA,NA,76,68.33,NA,35.29,NA,NA,NA
1999-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65,NA,NA,37.67,56.92,NA,40.62,NA,NA,NA
1999-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,NA,NA,21.88,49.21,NA,33.21,NA,NA,NA
1999-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,NA,NA,23,50.17,NA,37.5,NA,NA,NA
1999-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,NA,NA,86.33,82.58,NA,33.21,NA,NA,NA
1999-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.01,NA,NA,145.71,93.21,NA,31.62,NA,NA,NA
1999-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,88.79,78.33,NA,32.38,NA,NA,NA
1999-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,NA,NA,16.46,55.67,NA,45.12,NA,NA,NA
1999-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29,NA,NA,71.33,59.83,NA,36.29,NA,NA,NA
1999-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04.09,NA,NA,100.29,77.5,NA,28.33,NA,NA,NA
1999-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.79,40.29,NA,39.62,NA,NA,NA
1999-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03.08,NA,NA,73.33,61.58,NA,35.42,NA,NA,NA
1999-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63,NA,NA,70.21,64.67,NA,33.04,NA,NA,NA
1999-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,16.71,48.58,NA,51.21,NA,NA,NA
1999-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA,NA,46.5,51.42,NA,53.67,NA,NA,NA
1999-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,31.25,40.79,NA,63.5,NA,NA,36.92
1999-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,NA,50.25,71.92,NA,36.62,NA,NA,NA
1999-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,20.46,46.92,NA,40.46,NA,NA,NA
1999-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,24.25,55.46,NA,43.29,NA,NA,NA
1999-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,39.75,59.42,NA,41.83,NA,NA,NA
1999-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,17.38,37.46,NA,59.67,NA,NA,NA
1999-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,17.46,50.67,NA,50.58,NA,NA,NA
1999-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,NA,NA,33.25,54.5,NA,47.71,NA,NA,NA
1999-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,NA,NA,17.54,37.85,NA,59.46,NA,NA,NA
1999-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,NA,13.36,41.43,NA,58.21,NA,NA,NA
1999-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,NA,NA,76.33,81.33,NA,51.58,NA,NA,34.5
1999-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,NA,NA,61.5,78.17,NA,31,NA,NA,54.83
1999-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,NA,NA,35.73,72.8,NA,43.2,NA,NA,NA
1999-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,NA,NA,22.38,36.88,NA,22.96,NA,NA,NA
1999-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,NA,NA,25.54,67.54,NA,44,NA,NA,42.83
1999-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,NA,NA,37.9,97.3,NA,37.91,NA,NA,22.08
1999-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,NA,NA,79.46,82.96,NA,36.33,NA,NA,21.17
1999-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,86.04,83.71,NA,43.21,NA,NA,24.12
1999-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,68.5,74.33,NA,47.75,NA,NA,29.21
1999-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,28.21,46.96,NA,64.04,NA,NA,27.5
1999-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,7.75,46.46,NA,71.46,NA,NA,51.42
1999-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,16.67,65.46,NA,53.75,NA,NA,37.08
1999-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,20.83,60.33,NA,54.88,NA,NA,35.46
1999-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.05,NA,NA,34.42,79.25,NA,47.71,NA,NA,29.83
1999-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,3.92,47,NA,76.88,NA,NA,32.29
1999-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,7.79,46.17,NA,66.83,NA,NA,37.29
1999-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA,28.12,73.04,NA,44.21,NA,NA,NA
1999-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,NA,21.33,72.04,NA,47.92,NA,NA,NA
1999-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA,46,80.33,NA,62.38,NA,NA,NA
1999-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,8.83,46.96,NA,70.67,NA,NA,NA
1999-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,09.04,39.96,NA,78.29,NA,NA,NA
1999-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,7.46,37.54,NA,78.79,NA,NA,NA
1999-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,26.71,50.38,NA,70.58,NA,NA,NA
1999-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,NA,NA,78.17,89.71,NA,50.12,NA,NA,NA
1999-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA,50.5,81.17,NA,60.33,NA,NA,NA
1999-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,NA,NA,70.62,107.04,NA,45.08,NA,NA,NA
1999-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,NA,NA,35.12,85.46,NA,48.46,NA,NA,NA
1999-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,4.29,40.21,NA,76.17,NA,NA,NA
1999-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,3,39.75,NA,82,NA,NA,NA
1999-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,5.33,52.08,NA,66.04,NA,NA,NA
1999-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,45.25,83.62,NA,68.75,NA,NA,NA
1999-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,NA,NA,95.67,106,NA,43.67,NA,NA,NA
1999-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,NA,NA,39.46,70.46,NA,63.79,NA,NA,NA
1999-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,NA,NA,23.17,82.5,NA,57.71,NA,NA,NA
1999-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,NA,NA,43.88,83.58,NA,60.58,NA,NA,NA
1999-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,14.67,48.67,NA,80.5,NA,NA,NA
1999-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.02,NA,NA,11.29,55.67,NA,80.62,NA,NA,NA
1999-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,8.71,52.83,NA,71.29,NA,NA,NA
1999-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,18.46,56.12,NA,73.75,NA,NA,NA
1999-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,NA,NA,63.5,74.29,NA,64.21,NA,NA,NA
1999-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,17.17,56.29,NA,64.21,NA,NA,NA
1999-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,17.88,61.33,NA,55.67,NA,NA,NA
1999-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,NA,NA,32.67,48.88,NA,73.88,NA,NA,NA
1999-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,NA,NA,26.96,46.26,NA,76,NA,NA,NA
1999-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,NA,NA,21.25,70.88,NA,63.04,NA,NA,NA
1999-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,55.04,83.33,NA,57.5,NA,NA,NA
1999-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,NA,NA,59.62,85.42,NA,56.58,NA,NA,NA
1999-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,NA,NA,69.21,92.46,NA,66.62,NA,NA,NA
1999-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,17.17,67.17,NA,84.92,NA,NA,NA
1999-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,44.96,82.88,NA,65.12,NA,NA,NA
1999-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,NA,NA,36.48,62.17,NA,80.3,NA,NA,NA
1999-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,NA,NA,17.96,64.96,NA,66.96,NA,NA,NA
1999-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43,NA,NA,91.29,113.62,NA,47.04,NA,NA,NA
1999-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,NA,NA,13.17,56.08,NA,60.04,NA,NA,NA
1999-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,NA,NA,07.08,49.96,NA,82.04,NA,NA,NA
1999-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,NA,NA,37.17,72.08,NA,75.75,NA,NA,NA
1999-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,NA,NA,11.67,62,NA,81.67,NA,NA,NA
1999-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,NA,35.62,56.96,NA,80.88,NA,NA,NA
1999-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,6.64,41.14,NA,89,NA,NA,NA
1999-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,NA,NA,6.12,42.58,NA,85.21,NA,NA,NA
1999-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,7.75,43.17,NA,88.71,NA,NA,NA
1999-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,10.42,57.12,NA,58.62,NA,NA,NA
1999-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,13.83,54.88,NA,65.67,NA,NA,NA
1999-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,6.54,39.92,NA,82.71,NA,NA,NA
1999-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,3.75,28.38,NA,99.17,NA,NA,NA
1999-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,NA,21.58,62.21,NA,60.15,NA,NA,NA
1999-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,NA,NA,23.42,73.21,NA,44.83,NA,NA,NA
1999-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,NA,NA,34,88.04,NA,31.08,NA,NA,NA
1999-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,08.08,49.5,NA,70.46,NA,NA,NA
1999-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,NA,NA,27.75,70,NA,42.71,NA,NA,NA
1999-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,NA,07.08,39.75,NA,61.08,NA,NA,NA
1999-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,18.08,49.71,NA,51.21,NA,NA,NA
1999-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,8.5,46,NA,55.92,NA,NA,NA
1999-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.03,NA,NA,3.29,40.08,NA,47.89,NA,NA,NA
1999-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.04,NA,NA,4.17,38.54,NA,NA,NA,NA,NA
1999-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.07,NA,NA,11.83,49,NA,NA,NA,NA,NA
1999-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,NA,NA,29,72.88,NA,NA,NA,NA,NA
1999-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,NA,NA,32.62,61.75,NA,NA,NA,NA,NA
1999-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.05,NA,NA,3.67,33.75,NA,NA,NA,NA,NA
1999-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,NA,NA,11.17,51.08,NA,NA,NA,NA,NA
1999-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,NA,NA,22.29,65.79,NA,NA,NA,NA,NA
1999-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,NA,NA,48.92,76.17,NA,NA,NA,NA,NA
1999-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,NA,NA,52.79,79.38,NA,NA,NA,NA,NA
1999-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,NA,NA,28.21,69.88,NA,NA,NA,NA,NA
1999-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,NA,NA,24.42,48.62,NA,NA,NA,NA,NA
1999-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,NA,NA,31.71,54.21,NA,NA,NA,NA,NA
1999-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,NA,NA,43.42,71.04,NA,NA,NA,NA,NA
1999-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,10.21,50.92,NA,NA,NA,NA,NA
1999-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,21.25,57.88,NA,NA,NA,NA,10.46
1999-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36,NA,NA,44.88,73.04,NA,NA,NA,NA,11.88
1999-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,NA,NA,30.92,69.29,NA,NA,NA,NA,11
1999-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03.04,NA,NA,6.88,39.25,NA,NA,NA,NA,10.5
1999-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03.01,NA,NA,6.38,38.75,NA,NA,NA,NA,14.92
1999-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,11,47.58,NA,NA,NA,NA,10.79
1999-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14,NA,NA,7.79,47.58,NA,NA,NA,NA,10.62
1999-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.06,NA,NA,8.46,44.58,NA,NA,NA,NA,9.29
1999-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.08,NA,NA,7.12,40.42,NA,NA,NA,NA,09.04
1999-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,10.33,54.42,NA,NA,NA,NA,12.46
1999-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA,8.33,45.5,NA,NA,NA,NA,10
1999-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,NA,5.83,32.33,NA,NA,NA,NA,11.29
1999-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,6.12,37.17,NA,NA,NA,NA,11.46
1999-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,26.5,68.38,NA,NA,NA,NA,8
1999-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,NA,NA,25.75,68.75,NA,NA,NA,NA,5.21
1999-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,NA,NA,36,84.12,NA,NA,NA,NA,4.25
1999-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,NA,5.5,45.29,NA,NA,NA,NA,7.6
1999-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,3.29,36.88,NA,NA,NA,NA,NA
1999-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.04,NA,NA,7.79,41.92,NA,NA,NA,NA,NA
1999-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,NA,NA,19.58,70.46,NA,NA,NA,NA,NA
1999-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,NA,NA,20.21,72.71,NA,NA,NA,NA,NA
1999-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,NA,NA,26.5,59,NA,NA,NA,NA,NA
1999-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,14.7,56.57,NA,NA,NA,NA,NA
1999-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,6.96,35.67,NA,NA,NA,NA,NA
1999-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,4.74,29.3,NA,NA,NA,NA,NA
1999-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,2.29,22.46,NA,NA,NA,NA,NA
1999-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,7.62,49,NA,NA,NA,NA,NA
1999-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,18.88,49.71,NA,NA,NA,NA,NA
1999-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,7.25,48.25,NA,NA,NA,NA,NA
1999-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,10.21,57.21,NA,NA,NA,NA,NA
1999-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,7.12,45.54,NA,NA,NA,NA,NA
1999-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,7.83,42.96,NA,NA,NA,NA,NA
1999-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,7.33,55.38,NA,NA,NA,NA,NA
1999-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,8.54,54.83,NA,NA,NA,NA,NA
1999-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,5.75,41.38,NA,NA,NA,NA,NA
1999-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,7.88,43.75,NA,NA,NA,NA,NA
1999-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,17.54,85.88,NA,NA,NA,NA,NA
1999-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,7.83,54.88,NA,NA,NA,NA,NA
1999-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,4.42,41.71,NA,NA,NA,NA,NA
1999-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,5.12,39.29,NA,NA,NA,NA,NA
1999-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,4.25,31.96,NA,NA,NA,NA,NA
1999-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17,36.25,NA,NA,NA,NA,NA
1999-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.01,NA,NA,12.52,54.35,NA,NA,NA,NA,NA
1999-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,3.96,35.35,NA,NA,NA,NA,NA
1999-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,NA,24.29,63.75,NA,NA,NA,NA,NA
1999-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,10.75,42.83,NA,NA,NA,NA,NA
1999-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,2.92,22.62,NA,NA,NA,NA,NA
1999-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,5.38,27.33,NA,NA,NA,NA,NA
1999-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,7.67,44.88,NA,NA,NA,NA,NA
1999-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,20.25,51.08,NA,NA,NA,NA,NA
1999-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,7.96,46.54,NA,NA,NA,NA,NA
1999-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA,19.75,58.75,NA,NA,NA,NA,NA
1999-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,05.08,36.25,NA,NA,NA,NA,NA
1999-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,7.17,35.33,NA,NA,NA,NA,NA
1999-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,5.62,38.17,NA,NA,NA,NA,NA
1999-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,3.67,29.5,NA,NA,NA,NA,9.31
1999-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,7.75,48.79,NA,NA,NA,NA,11.38
1999-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA,7.71,46.88,NA,NA,NA,NA,8.17
1999-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA,14.29,48.92,NA,NA,NA,NA,10.17
1999-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,3.46,29.21,NA,NA,NA,NA,4.58
1999-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.04,NA,NA,2.54,29.33,NA,NA,NA,NA,2.5
1999-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.09,NA,NA,2.46,30.38,NA,NA,NA,NA,1.29
1999-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,NA,NA,11.07,49.71,NA,NA,NA,NA,1.5
1999-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,1.14,21.43,NA,NA,NA,NA,NA
1999-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,2.12,30.96,NA,NA,NA,NA,46.64
1999-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,NA,NA,3.5,32.88,NA,NA,NA,NA,53.04
