date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.22,2.33,8.42,11.67,72.08,3.38,61,27702,220.200.707.530.142
2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.29,2.96,17.71,22.12,40.88,04.04,59,27468,214.795.398.281.637
2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.27,2.71,8.62,12.75,46.62,4,21,12833,163.640.614.041.923
2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.32,3.67,9.33,14.75,36.75,4,19,11573,164.175.235.461.851
2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.32,8.21,14.08,26.54,32.46,4.62,96,44349,216.464.858.283.163
2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.35,7.54,14.71,26.17,26.46,4.71,61,30009,203.272.351.627.845
2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.37,10.21,16.08,31.42,17.96,5,68,35265,192.825.747.908.691
2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.4,13.38,19.04,39.29,13.88,05.04,54,26918,200.609.257.745.746
2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.04,0.38,12.46,23.21,42.21,20.46,5,49,24750,197.979.797.979.798
2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.04,0.43,9.96,25.75,40.79,16,4.96,27,14670,184.049.079.754.601
2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.35,4,13.38,19.42,36.79,4.79,19,12598,150.817.590.093.666
2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.36,3.12,21.04,25.75,49.88,5,81,43232,187.361.213.915.618
2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.33,3.88,14.5,20.33,45.33,5.38,81,35375,228.975.265.017.668
2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.35,3.75,11.58,17.21,52.83,5,60,30657,195.713.866.327.429
2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.37,6,14.54,23.58,32,05.08,74,31136,237.667.009.249.743
2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,02.04,3.17,6,86.29,2.83,33,22115,149.219.986.434.547
2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.34,3.33,11.29,16.5,72.75,02.08,103,51195,20.119.152.260.963
2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.34,3.46,12.79,17.92,56.79,2.62,50,27181,183.952.025.311.799
2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.35,4.12,12.21,18.12,66.21,2.21,50,24724,202.232.648.438.764
2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.38,4.21,13.88,20.08,61.21,2.58,69,33023,208.945.280.562.033
2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.33,2.29,8.42,11.92,80.96,3,67,36386,184.136.755.895.124
2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.34,02.08,4.67,7.62,78.92,03.04,10,4966,201.369.311.316.955
2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.31,2.25,5.17,8.5,64.17,2.96,34,22976,147.980.501.392.758
2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,2,4.46,7.29,84.21,2.96,73,36668,199.083.669.684.739
2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.36,2.58,8.29,12.04,74.92,2.96,72,40647,177.134.843.899.919
2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.4,4.67,13.38,20.29,64.08,3.12,84,41598,201.932.785.230.059
2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.39,4.25,10.92,17.42,70.83,03.04,82,40549,202.224.469.160.768
2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.4,3.58,12.25,17.83,59.21,3.5,71,34936,20.322.876.116.327
2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.4,2.71,09.04,13.12,63.79,3.67,29,19747,146.857.750.544.387
2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.4,2.5,7.21,10.92,70.38,3.79,22,14361,153.192.674.604.833
2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.35,6.33,13.67,23.42,54.71,4.25,111,47003,236.155.139.033.679
2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.31,4,15.38,21.38,58.5,3.55,70,37975,184.331.797.235.023
2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.32,3.33,15,19.83,73.38,2.83,61,29682,205.511.757.967.792
2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,3.42,12.92,18,64.79,2.92,39,21245,183.572.605.318.899
2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.34,05.08,12.25,20.04,60.04,3,76,34832,218.190.169.958.659
2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.32,3.21,9.42,14.17,75.38,3.29,22,14563,151.067.774.497.013
2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.31,2.12,6.29,9.54,63.75,2.88,26,17899,145.259.511.704.565
2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,2.67,10.25,14.29,61.21,3,72,34942,206.055.749.527.789
2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.28,2.46,8.29,12.08,66.04,3,47,23772,197.711.593.471.311
2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.38,3.38,5,9.69,84.05,2.92,45,25399,177.172.329.619.276
2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.36,02.04,5,7.75,87.83,2.96,33,17493,188.646.887.326.359
2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.32,02.08,9,11.71,73.54,3.25,21,15560,134.961.439.588.689
2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.24,6.21,5,14.38,68.92,4.79,30,15886,188.845.524.361.073
2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.21,3.96,7.42,13.54,88.88,4,66,30845,213.973.091.262.765
2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.22,3.88,11.79,17.5,83.08,4.67,61,33747,180.756.808.012.564
2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.22,1.21,8.12,10.12,101.62,5.21,27,19155,140.955.364.134.691
2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.26,1.5,8.38,10.46,95.21,5.33,24,15617,153.678.683.485.945
2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.26,2.29,10.17,13.58,61.17,5.29,100,48595,205.782.487.910.279
2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.2,2.12,5.83,9.25,88.67,5.21,81,38974,207.830.861.600.041
2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.22,3,6.62,11.21,76.08,5.33,61,25551,2.387.382.098.548
2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.22,03.08,09.04,13.71,90.88,5.67,62,30493,203.325.353.359.787
2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.23,3.54,7.62,12.67,87.71,5.5,58,27648,209.780.092.592.593
2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.22,2.79,4.62,8.88,98.5,5.5,23,14347,160.312.260.402.872
2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.24,2.5,4.62,8.46,90.25,5.42,26,15324,169.668.493.865.831
2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.27,3.1,9.9,14.57,85.36,05.05,109,46066,236.617.027.742.804
2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.3,2.54,14.62,18.46,73.21,4.91,43,21829,196.985.661.276.284
2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.22,2.71,7.92,11.96,61,5.46,43,20077,214.175.424.615.231
2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.23,3.83,8.38,14.17,61.29,5.75,68,38747,175.497.457.867.706
2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.27,2.79,9.67,13.83,67.46,5.12,59,30709,19.212.608.681.494
2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.28,2.75,9.33,13.38,63.04,5.83,31,17802,174.137.737.332.884
2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.29,2.38,07.04,10.71,64.5,5.75,16,9646,165.871.863.985.072
2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.24,1.92,5.79,8.79,70.33,5.83,83,40623,204.317.751.027.743
2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.24,2.75,7.92,12.08,70.62,5.88,52,25811,201.464.491.883.306
2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.27,1.92,6.5,9.38,89.75,6,57,30036,189.772.273.272.074
2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.27,02.08,8.17,11.38,81.46,6.21,60,34133,175.782.966.630.533
2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.28,2.38,11.88,15.29,80.75,6.17,51,32257,158.105.217.472.177
2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.28,2,6.17,9.12,78.5,6.46,29,18752,154.650.170.648.464
2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.27,1.79,4.33,7.29,73.71,6.54,26,18053,144.020.384.423.642
2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.3,2.38,9.46,12.92,64.92,6.67,61,31015,196.679.026.277.608
2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,2.25,6.21,9.58,63.71,6.88,43,22647,189.870.623.040.579
2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.29,2.54,5.21,8.88,64.62,6.88,42,25732,163.220.892.274.211
2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.3,2.5,6.92,10.71,72.33,7,44,19877,221.361.372.440.509
2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,1.54,4.96,7.5,85.29,7,47,25059,187.557.364.619.498
2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.29,1.92,6.29,9.29,71.25,7,21,14718,142.682.429.677.945
2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,1.83,4.54,7.29,68.5,7,16,10596,151.000.377.500.944
2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,2.12,4.75,7.88,77.33,7.21,77,37318,206.334.744.627.258
2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,02.04,5.42,8.46,77.29,5.67,49,28740,170.494.084.899.095
2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,2.29,5.58,8.96,64.21,5.12,62,39743,156.002.314.873.059
2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.31,2.25,7.58,10.67,81.38,4.5,61,35152,173.532.089.212.563
2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.29,3.21,14.58,19.25,83.17,4,49,26960,181.750.741.839.763
2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.3,1.83,9.96,12.58,101.29,4.12,34,15789,215.339.793.527.139
2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.4,2.25,7,10.38,59.54,06.08,22,13931,157.921.182.973.225
2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.4,02.08,5.17,8.21,48.92,5.96,14,8963,15.619.770.166.239
2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.4,2.21,4.54,7.96,51.04,6,59,38312,153.998.747.128.837
2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.34,2.38,5.54,9.17,52.71,6,53,34262,154.690.327.476.505
2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.31,2.21,6.38,9.88,56.29,06.04,29,15766,183.940.124.318.153
2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.33,2.58,6.46,10.04,45.83,06.04,39,23001,169.557.845.311.073
2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.32,2.25,7.75,11.29,42.04,6,46,25237,182.272.060.863.019
2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.3,2.12,07.04,10.21,45.46,6,19,12193,155.827.113.917.822
2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.3,1.79,4.88,7.54,51.62,06.04,24,13349,179.788.748.220.841
2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.32,1.54,4.5,7.17,41.67,6.12,78,36460,213.933.077.345.036
2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,1.92,7.25,10.25,40.62,6.12,44,25070,175.508.575.987.236
2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,2,7.71,10.75,60.33,06.04,33,20955,15.748.031.496.063
2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,02.04,7.46,10.67,58.92,5.83,45,29470,152.697.658.635.901
2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,1.54,5.92,8.46,59.46,6,35,20878,167.640.578.599.483
2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,1.42,5.67,8.17,65.83,06.04,13,9605,135.346.173.867.777
2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,1.67,6.38,09.08,63.67,5.83,18,10724,167.847.817.978.366
2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.67,6.42,8.83,70.67,5.92,55,36115,152.291.291.707.047
2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,2.25,8.5,12,61.25,6,42,26451,15.878.416.695.021
2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.35,2.36,8.55,12.14,60.36,06.04,33,20694,159.466.512.032.473
2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.28,1.92,06.04,8.96,56.25,5.43,37,23708,156.065.463.134.807
2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.25,2,6.79,9.96,51.79,5.17,30,19783,151.645.352.069.959
2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.27,1.42,7.21,9.42,68.5,06.08,22,12766,172.332.758.890.804
2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.29,1.92,12.96,15.79,59.83,5.96,24,15549,154.350.762.106.888
2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.29,2.5,11.5,15.29,63.17,5.75,55,29327,187.540.491.697.071
2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0.28,2.58,11.5,15.25,67.88,06.04,35,18854,185.637.000.106.078
2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.3,2.33,11.88,15.5,71.33,6.12,32,18618,171.876.678.483.188
2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.38,2.17,13.38,16.58,66.67,5.54,40,22159,180.513.561.081.276
2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.37,1.83,8.54,11.42,72,5.79,36,20797,173.101.889.695.629
2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.3,1.62,5.88,8.21,74.21,5.62,10,5854,17.082.336.863.683
2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.31,1.54,5.67,8.25,56.21,5.96,18,9866,182.444.759.781.066
2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.32,1.79,5.75,8.58,52.88,5.92,51,31407,162.384.181.870.284
2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,1.71,06.04,8.75,52.25,6,34,16100,211.180.124.223.602
2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,1.96,8.83,11.96,52.08,06.04,15,8434,177.851.553.236.898
2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.4,2.62,11.17,15.25,53.83,6.17,25,12707,196.741.953.254.112
2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.4,2.38,10.83,14.21,58.62,06.04,23,11090,207.394.048.692.516
2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.39,1.67,7.75,10.33,75.83,6.29,11,7222,152.312.378.842.426
2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.4,02.04,10,13.04,63.62,6.46,15,9089,165.034.657.278.028
2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,1.54,08.08,10.54,55.67,6.54,31,16212,191.216.382.926.227
2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.22,2.12,9.58,12.79,50.25,6.54,31,16463,188.301.038.692.826
2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.2,1.79,8.96,11.71,77.92,6.54,32,18896,169.348.010.160.881
2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.2,1.46,6.17,8.5,77.21,6.5,13,7394,175.818.230.998.107
2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.2,1.58,7,9.38,70.96,6.92,35,17440,200.688.073.394.495
2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.24,1.75,5.96,8.42,68.38,6.96,11,7056,155.895.691.609.977
2024-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.3,2.54,7.33,11.21,41.62,3.83,33,18223,181.089.831.531.581
2024-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.23,3.83,8.33,13.92,53.5,3.62,31,17189,180.347.896.910.815
2024-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.26,2.92,7.54,11.67,65.08,3.5,28,19885,140.809.655.519.236
2024-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.26,2.79,5.92,9.79,64.17,3.42,16,9092,175.978.882.534.096
2024-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.26,3.17,10.04,14.79,63.79,3.67,71,37930,187.186.923.279.726
2024-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.27,3.38,11,15.79,51.83,3.67,49,30355,161.423.159.281.832
2024-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.33,2.83,10.92,15.12,50.33,3.58,38,19094,19.901.539.750.707
2024-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.33,3.71,8.25,13.75,48.71,3.96,31,15819,195.966.875.276.566
2024-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.36,2.79,11.46,15.67,49.96,3.83,47,26604,176.665.163.133.363
2024-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.31,2.88,10.29,14.62,45.04,3.92,16,10860,147.329.650.092.081
2024-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.35,2.21,11.62,15.04,46.71,4.25,20,8620,232.018.561.484.919
2024-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.36,2.96,8.67,13.08,48.79,4.38,81,35224,229.956.847.603.906
2024-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.35,2.54,9.54,13.25,55.83,4.29,52,30214,172.105.646.389.091
2024-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.36,3.54,8.83,14,66.38,4.33,71,35343,200.888.436.182.554
2024-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.38,2.92,08.08,12.33,42.17,4.58,66,38506,171.401.859.450.475
2024-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.3,3.96,8.21,14,50.62,4.5,52,25106,207.121.803.552.936
2024-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.25,2.83,5.5,9.54,59.12,04.08,28,19473,143.788.835.823.961
2024-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.31,2.67,4.75,8.67,62.92,4.42,29,18212,159.235.668.789.809
2024-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.3,3.95,6.86,12.67,70.55,4.48,69,32289,213.695.066.431.292
2024-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.28,03.08,6.5,10.71,58.48,5,67,27605,24.270.965.404.818
2024-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.08,0.32,4.25,16.21,22.5,49.38,5.12,79,40569,194.729.966.230.373
2024-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.22,2,7.38,10.17,64.25,05.08,62,30614,202.521.722.087.934
2024-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.24,2.29,6.83,9.88,65.83,05.08,44,22933,191.863.253.826.364
2024-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.26,2.5,7.54,11.12,60.17,5.29,24,15827,151.639.603.209.705
2024-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.3,2.17,7,9.79,56.92,5.46,22,14547,151.233.931.394.789
2024-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,0.32,2.71,10.83,14.67,35,5.21,75,38029,197.217.912.645.613
2024-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.23,2.42,06.08,9.88,59.62,05.04,39,24361,160.091.950.248.348
2024-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,2.42,7.67,11.46,67.18,5.29,47,21571,217.885.123.545.501
2024-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.26,2,9.21,12.25,69.75,5.29,46,26541,173.316.755.208.922
2024-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,4.21,11.79,18.04,50.17,5.33,37,20137,183.741.371.604.509
2024-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.34,03.08,9,13.42,39.83,5.42,13,7987,162.764.492.299.987
2024-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.33,2.83,10.42,14.46,37.54,5.58,21,13433,156.331.422.615.946
2024-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.34,2.75,13.46,17.42,42.04,5.62,80,35507,225.307.685.808.432
2024-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.36,2.33,16.62,20,55.54,5.58,52,23595,220.385.674.931.129
2024-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.32,3.96,09.08,14.88,34.43,5.96,47,26959,17.433.881.078.675
2024-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.31,3.29,9.29,13.96,45.26,6,49,25942,188.882.892.606.584
2024-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.25,02.04,6.12,9.17,57.87,5.29,39,22468,173.580.202.955.314
2024-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,2.58,7.67,11.21,54.67,5.62,21,11668,17.997.943.092.218
2024-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3,2.29,6.67,9.88,46.71,5.83,23,15198,151.335.702.066.061
2024-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.36,2.54,12.38,16.12,59,6.12,81,40148,201.753.512.005.579
2024-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.35,2.46,14.33,17.83,54.13,5.96,59,27702,212.981.012.201.285
2024-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.35,3.88,10.96,16.58,37.25,6,48,24461,196.230.734.638.813
2024-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.37,4.71,10.71,17.71,38.25,06.08,48,23121,207.603.477.358.246
2024-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.36,3.96,8.42,14.38,38.96,6,45,20603,218.414.793.962.044
2024-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.3,02.04,7.67,10.38,50.95,06.04,29,19612,147.868.651.845.809
2024-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.31,2.17,7.7,10.65,60.65,6,15,10132,148.045.795.499.408
2024-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.36,1.96,10.04,12.88,67.25,6,58,35568,163.067.926.225.821
2024-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.38,2.17,11.79,14.83,63.65,6,38,23163,164.054.742.477.227
2024-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.37,2.96,7.54,11.79,37.63,6.79,12,7689,156.067.108.856.808
2024-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.42,2.42,7.38,10.96,32.5,7.38,18,11823,152.245.622.938.341
2024-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.38,3.71,12.88,18.42,23.71,7.54,74,33434,22.133.157.863.253
2024-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,4.38,10.33,16.83,33.25,7.71,71,35309,201.081.877.141.805
2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.26,4.38,5.38,11.9,60.27,5.74,71,33604,211.284.370.908.225
2024-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.21,8.29,7.88,20.62,48.12,05.08,49,24377,201.009.147.967.346
2024-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.21,8.88,8.21,21.58,63.5,4.58,51,23862,213.728.941.413.125
2024-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.2,7.67,6.54,18.12,56.12,4.88,12,5871,204.394.481.349.004
2024-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.24,7.75,6.46,18.12,43.38,5.12,20,13905,143.833.153.541.891
2024-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.31,6.26,16.22,25.48,23.79,5.62,71,30553,232.383.072.038.752
