date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,no,no2,nox,o3,pm10,pm2.5,so2,casos_total,poblacio_total,incidencia_1000
2010-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.38,57.83,97.46,55.79,NA,NA,2.21,0,0,NA
2010-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.25,68.04,107.71,36.96,NA,NA,2.17,0,0,NA
2010-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,40.12,53.17,49.5,NA,NA,1.96,0,0,NA
2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46,25.75,30.46,56.25,NA,NA,1.75,0,0,NA
2010-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.17,53.12,91.17,35.79,NA,NA,1.96,0,0,NA
2010-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.96,39.92,63.75,47.42,NA,NA,1.46,0,0,NA
2010-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.71,34.58,56.58,43.38,NA,NA,1.33,0,0,NA
2010-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75,41.04,59.71,54.21,NA,NA,1.54,0,0,NA
2010-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.12,40.04,58.12,56.58,NA,NA,2.5,0,0,NA
2010-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38,33.5,41.08,65.75,NA,NA,1.92,0,0,NA
2010-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,31.62,43.42,43.5,NA,NA,1.62,0,0,NA
2010-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.21,44.38,74.46,40.21,NA,NA,1.92,0,0,NA
2010-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83,31.5,44.29,64.5,NA,NA,1.71,0,0,NA
2010-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.25,68.05,103,30.8,NA,NA,2.5,0,0,NA
2010-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.18,50.55,79.91,31.18,NA,NA,1.83,0,0,NA
2010-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.96,40.04,54.71,41.12,NA,NA,53.25,0,0,NA
2010-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25,37.33,55.5,44.42,NA,NA,9,0,0,NA
2010-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71,36.25,43.46,53.67,NA,NA,1.96,0,0,NA
2010-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88,52.75,81.33,41.5,NA,NA,1.33,0,0,NA
2010-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.79,51.62,90.92,42.5,NA,NA,2.67,0,0,NA
2010-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.12,48.54,94.33,51.83,NA,NA,4.92,0,0,NA
2010-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.33,67.5,104.38,40,NA,NA,6.12,0,0,NA
2010-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.29,50.38,78.08,62.42,NA,NA,03.04,0,0,NA
2010-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.71,59.21,76.67,58.79,NA,NA,5.12,0,0,NA
2010-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,48.04,60.12,55.38,NA,NA,4.42,0,0,NA
2010-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.71,44.96,67.17,68.46,NA,NA,2.75,0,0,NA
2010-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.79,43.88,72.25,75.42,NA,NA,1.33,0,0,NA
2010-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.46,80.62,124.04,42.96,NA,NA,2.54,0,0,NA
2010-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.71,63.46,94.67,45,NA,NA,2.96,0,0,NA
2010-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.08,61.21,94.58,35.96,NA,NA,3.62,0,0,NA
2010-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25,44.96,63.25,45.71,NA,NA,2,0,0,NA
2010-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,43.38,55.42,48.79,NA,NA,1.67,0,0,NA
2010-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.71,67.46,107.96,25.83,NA,NA,3.88,0,0,NA
2010-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.21,58,106.75,24.71,NA,NA,4.54,0,0,NA
2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.88,44.5,86.58,32.17,NA,NA,1.88,0,0,NA
2010-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.54,38.08,70.54,47.46,NA,NA,01.04,0,0,NA
2010-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.17,64.75,112.12,33.21,NA,NA,2.17,0,0,NA
2010-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,08.08,33.46,45.33,64.33,NA,NA,2.62,0,0,NA
2010-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46,43.79,53.21,42.62,NA,NA,07.08,0,0,NA
2010-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.54,50.96,97.5,45.96,NA,NA,3.42,0,0,NA
2010-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.33,53.96,98.42,45.25,NA,NA,3.12,0,0,NA
2010-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.17,65.25,110.83,28.25,NA,NA,5.83,0,0,NA
2010-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.43,39.78,56.87,41.26,NA,NA,6.73,0,0,NA
2010-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.25,58.33,109.08,24.46,NA,NA,4.54,0,0,NA
2010-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88,37.88,58.62,41.75,NA,NA,4.25,0,0,NA
2010-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,36.96,48.08,50.21,NA,NA,4.71,0,0,NA
2010-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.83,57.38,95.12,35.33,NA,NA,7.25,0,0,NA
2010-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.08,31.42,46.21,40.67,NA,NA,5.5,0,0,NA
2010-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,09.05,29.95,43.5,50.91,NA,NA,3.52,0,0,NA
2010-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.88,33.92,45.5,61.29,NA,NA,7.67,0,0,NA
2010-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.96,37.88,60.38,63.12,NA,NA,06.04,0,0,NA
2010-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,34.75,42.88,63.19,NA,NA,4.31,0,0,NA
2010-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,17.12,20.5,71.42,NA,NA,2.12,0,0,NA
2010-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83,32.54,48.67,57.54,NA,NA,2.17,0,0,NA
2010-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.79,43.75,81.29,49.54,NA,NA,8.67,0,0,NA
2010-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.08,36.33,72.62,51.5,NA,NA,10.42,0,0,NA
2010-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,28.75,36.58,62.96,NA,NA,5.17,0,0,NA
2010-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,52.17,80.71,50.62,NA,NA,6.79,0,0,NA
2010-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71,40.67,48.62,69.71,NA,NA,7.29,0,0,NA
2010-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,29.38,33.21,86.17,NA,NA,10.79,0,0,NA
2010-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.88,55,71.12,62.38,NA,NA,10.58,0,0,NA
2010-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.71,47.25,69.17,61.67,NA,NA,7,0,0,NA
2010-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.04,47.04,66.58,67.21,NA,NA,7.17,0,0,NA
2010-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.92,60.83,101.42,60.12,NA,NA,8.17,0,0,NA
2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.33,68.54,113.08,51.12,NA,NA,13,0,0,NA
2010-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.29,45.92,61.25,65.62,NA,NA,11.33,0,0,NA
2010-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,31.29,35.33,80.62,NA,NA,8.46,0,0,NA
2010-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.92,53.62,78.96,63.62,NA,NA,5.88,0,0,NA
2010-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.92,51.83,77.5,54.75,NA,NA,7.46,0,0,NA
2010-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.83,41.67,73.17,60.92,NA,NA,10.33,0,0,NA
2010-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.12,61.42,90.33,43.08,NA,NA,5.79,0,0,NA
2010-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.79,69,111.12,36.54,NA,NA,9.42,0,0,NA
2010-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54,29.29,35.96,71.5,NA,NA,8.92,0,0,NA
2010-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,37.67,45.25,59.67,NA,NA,8,0,0,NA
2010-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.23,36.41,53.32,71.71,NA,NA,7.59,0,0,NA
2010-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.46,71.54,111.88,49.29,NA,NA,7.58,0,0,NA
2010-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.12,59.29,95.83,45.88,NA,NA,7.75,0,0,NA
2010-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.25,49.25,85.96,44.21,NA,NA,7.33,0,0,NA
2010-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.29,62.62,111.71,34.71,NA,NA,7.17,0,0,NA
2010-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,27.12,41.71,68.46,NA,NA,5.92,0,0,NA
2010-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54,19.83,27.88,66.46,NA,NA,4.79,0,0,NA
2010-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.29,48.79,80.88,44.46,NA,NA,4.5,0,0,NA
2010-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.96,48.17,67.75,52.67,NA,NA,5.83,0,0,NA
2010-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.83,56.54,86.38,49.79,NA,NA,7.5,0,0,NA
2010-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83,46.88,61.58,65.54,NA,NA,6.29,0,0,NA
2010-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79,29.88,39.83,56.21,NA,NA,4.75,0,0,NA
2010-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71,21.83,27.17,68.62,NA,NA,2.58,0,0,NA
2010-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,24.12,28.42,69.58,NA,NA,05.04,0,0,NA
2010-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.71,40.21,59.38,59.25,NA,NA,3.42,0,0,NA
2010-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,32.38,49.25,60.29,NA,NA,4.79,0,0,NA
2010-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.46,36.92,77.12,54.58,NA,NA,6.54,0,0,NA
2010-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,61.79,111.29,31.12,NA,NA,8.71,0,0,NA
2010-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.67,29.88,47.42,45.79,NA,NA,3.29,0,0,NA
2010-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.38,33.33,51.96,48.71,NA,NA,5.12,0,0,NA
2010-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,27.96,39.29,54,NA,NA,3.21,0,0,NA
2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.04,44,64.83,50.75,NA,NA,6.58,0,0,NA
2010-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.12,43.79,58.75,48.67,NA,NA,6.71,0,0,NA
2010-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.33,42.58,70,20.25,NA,NA,4.33,0,0,NA
2010-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.86,27.93,40.86,63.29,NA,NA,6.57,0,0,NA
2010-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,21,32.21,64.46,NA,NA,6.95,0,0,NA
2010-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33,23.92,33.17,60.54,NA,NA,10.96,0,0,NA
2010-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17,18.96,24.67,66.38,NA,NA,10.12,0,0,NA
2010-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.25,39.67,54.71,55.21,NA,NA,13.83,0,0,NA
2010-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.12,45.29,80.38,41.83,NA,NA,9.67,0,0,NA
2010-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88,41.42,69.75,48.58,NA,NA,8.38,0,0,NA
2010-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.62,43.79,70.54,43.54,NA,NA,8.75,0,0,NA
2010-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.29,25.46,34.71,42.25,NA,NA,2.67,0,0,NA
2010-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29,23.62,29.62,57.04,NA,NA,06.08,0,0,NA
2010-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,25.75,31,57.17,NA,NA,6.71,0,0,NA
2010-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.17,28.75,46.88,50.79,NA,NA,6.62,0,0,NA
2010-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.04,28.38,43.25,53.33,NA,NA,10.62,0,0,NA
2010-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,08.08,18.5,30.38,67.88,NA,NA,6.12,0,0,NA
2010-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.58,40.54,65.33,34.92,NA,NA,12.5,0,0,NA
2010-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.71,36.21,61.42,48.79,NA,NA,4.79,0,0,NA
2010-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,27.79,40.5,58.29,NA,NA,11.04,0,0,NA
2010-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29,22.5,27,63.67,NA,NA,9.54,0,0,NA
2010-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.08,48.42,80.25,33.96,NA,NA,5.22,0,0,NA
2010-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.17,39.75,62.67,51.33,NA,NA,1.92,0,0,NA
2010-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.46,43.42,72.75,39.58,NA,NA,2.33,0,0,NA
2010-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.21,28.42,43.5,56.21,NA,NA,1.96,0,0,NA
2010-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.38,49.21,77.04,42.71,NA,NA,1.79,0,0,NA
2010-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,04.04,24.54,30.21,66.71,NA,NA,1.29,0,0,NA
2010-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,13,15.29,71.17,NA,NA,1.73,0,0,NA
2010-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,25.71,33.38,60.83,NA,NA,1.38,0,0,NA
2010-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.33,31.25,52.75,61.33,NA,NA,1,0,0,NA
2010-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.21,42.12,75.62,46.42,NA,NA,1.67,0,0,NA
2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.71,55.04,81.79,36.46,NA,NA,01.04,0,0,NA
2010-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.21,43.67,71,53.79,NA,NA,01.04,0,0,NA
2010-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.29,39.54,63.88,61.38,NA,NA,1.71,0,0,NA
2010-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71,32,39.04,63.29,NA,NA,1,0,0,NA
2010-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.33,35.92,60.54,63.79,NA,NA,02.04,0,0,NA
2010-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.79,37.79,64.58,53.42,NA,NA,1.42,0,0,NA
2010-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.33,44.38,71.92,43.29,NA,NA,1.83,0,0,NA
2010-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.17,40.25,78.46,40.71,NA,NA,2.88,0,0,NA
2010-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.17,38.29,76.71,38.96,NA,NA,2.21,0,0,NA
2010-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17,25,38.75,50.38,NA,NA,1.79,0,0,NA
2010-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.88,33.58,45.29,47.58,NA,NA,1.79,0,0,NA
2010-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.91,56.14,96.86,32.55,NA,NA,02.09,0,0,NA
2010-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.21,53,82,38.38,NA,NA,01.04,0,0,NA
2010-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.54,42.96,69.33,54.08,NA,NA,1.83,0,0,NA
2010-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.04,53.38,98.83,37.58,NA,NA,1.46,0,0,NA
2010-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.04,55.5,105.83,21.21,NA,NA,1.92,0,0,NA
2010-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17,36.83,56.5,18.21,NA,NA,01.08,0,0,NA
2010-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83,29.54,41.17,45.42,NA,NA,1.42,0,0,NA
2010-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.79,63.46,121.04,10.79,NA,NA,3.21,0,0,NA
2010-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.71,50.62,101.96,12.25,NA,NA,1.75,0,0,NA
2010-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.62,43.83,110.21,30.21,NA,NA,2.62,0,0,NA
2010-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.38,36.62,73.54,35.04,NA,NA,2.5,0,0,NA
2010-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17,31.33,43.46,52.25,NA,NA,1.62,0,0,NA
2010-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,24.38,29.79,54.58,NA,NA,03.04,0,0,NA
2010-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,22.54,27.54,54.38,NA,NA,1.29,0,0,NA
2010-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17,43.43,56.78,45.22,NA,NA,3.3,0,0,NA
2010-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.25,43.33,90.67,40.17,NA,NA,4.33,0,0,NA
2010-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.67,42.58,69.08,40.88,NA,NA,2.79,0,0,NA
2010-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.08,64.12,128.21,35.54,NA,NA,3.25,0,0,NA
2010-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.38,63.71,131.42,15.79,NA,NA,1.79,0,0,NA
2010-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.71,43.46,68.67,30,NA,NA,01.08,0,0,NA
2010-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88,31.5,44.71,40.17,NA,NA,1.25,0,0,NA
2010-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,06.04,25,34.12,48.67,NA,NA,1.25,0,0,NA
2010-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.38,39.75,61.46,38.29,NA,NA,3,0,0,NA
2010-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.75,60.75,121.21,20.62,NA,NA,3.88,0,0,NA
2010-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.42,58.21,118.78,24.25,NA,NA,03.04,0,0,NA
2010-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.12,55.75,86.29,13.46,NA,NA,2.46,0,0,NA
2010-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75,37.12,48.71,NA,NA,NA,1.17,0,0,NA
2010-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,15.38,18.92,NA,NA,NA,1.67,0,0,NA
2010-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25,30.08,40.62,NA,NA,NA,2.38,0,0,NA
2010-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,33.38,44.54,NA,NA,NA,4.96,0,0,NA
2010-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.29,55.25,101.25,NA,NA,NA,4.33,0,0,NA
2010-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.12,41.21,68.71,NA,NA,NA,1.17,0,0,NA
2010-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.62,39.1,76.19,NA,NA,NA,1.14,0,0,NA
2010-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,34.96,51.96,NA,NA,NA,1.12,0,0,NA
2010-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.04,35.71,52.17,NA,NA,NA,2.96,0,0,NA
2010-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.58,42.33,63.79,NA,NA,NA,3.62,0,0,NA
2010-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.71,55.88,119.42,15.36,NA,NA,3.12,0,0,NA
2010-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.39,57.43,121.7,13.73,NA,NA,03.04,0,0,NA
2010-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.94,56.72,138.78,11.71,NA,NA,3,0,0,NA
2010-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.38,62.08,155.38,7.88,NA,NA,4.24,0,0,NA
2010-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.25,49.33,103.08,12.29,NA,NA,3.29,0,0,NA
2010-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.12,33.12,49.92,20.08,NA,NA,1.21,0,0,NA
2010-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.12,38.08,89.71,22.96,NA,NA,1.67,0,0,NA
2010-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.88,38.88,77.83,21.12,NA,NA,3.29,0,0,NA
2010-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.29,70.5,160.67,6.83,NA,NA,4.17,0,0,NA
2010-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.46,82.21,207.88,04.08,NA,NA,4.38,0,0,NA
2010-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.96,68.42,160.68,9.88,NA,NA,3.33,0,0,NA
2010-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.33,51.75,103.79,10.88,NA,NA,1.58,0,0,NA
2010-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,34.79,60.46,18.62,NA,NA,1.96,0,0,NA
2010-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.71,36.67,71.12,6.83,NA,NA,1.71,0,0,NA
2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.04,69.79,181.17,8.21,NA,NA,3.17,0,0,NA
2010-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.25,65.42,162.39,6.92,NA,NA,4.12,0,0,NA
2010-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.67,62.83,173.54,4.33,NA,NA,2.5,0,0,NA
2010-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.25,66.33,204.21,4.88,NA,NA,02.08,0,0,NA
2010-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92,47.75,100.96,9.67,NA,NA,1.29,0,0,NA
2010-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.21,29,51.88,13.25,NA,NA,1,0,0,NA
2010-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.75,44.96,70.12,16.96,NA,NA,1.58,0,0,NA
2010-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.54,33.79,77.12,22.83,NA,NA,1.67,0,0,NA
2010-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35,20.75,31.75,21.55,NA,NA,2.86,0,0,NA
2010-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67,46.62,93.38,9.58,NA,NA,3,0,0,NA
2010-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.46,58.88,134.08,5.88,NA,NA,3.58,0,0,NA
2010-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.38,50.33,113.25,6.17,NA,NA,4.88,0,0,NA
2010-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.96,44.21,77.42,5.62,NA,NA,3.46,0,0,NA
2010-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75,31.38,50.67,13.21,NA,NA,1.88,0,0,NA
2010-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29,21.25,31.92,21.71,NA,NA,1.96,0,0,NA
2010-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.58,58.88,135.75,4.92,NA,NA,3.54,0,0,NA
2010-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.42,54.58,160.46,05.08,NA,NA,4.25,0,0,NA
2010-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.17,56.79,195.96,3.54,NA,NA,4.17,0,0,NA
2010-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.54,49.25,145.75,3.5,NA,NA,2.42,0,0,NA
2010-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.62,28.96,43.25,12.25,NA,NA,1.75,0,0,NA
2010-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.67,51.5,142.5,8.75,NA,NA,3.17,0,0,NA
